RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.03,0.11,0:01.63,0,100476,0,0
90,4.10,0.58,0:01.87,181,146906,50481,44077
80,4.10,0.60,0:01.91,254,160416,65359,53265
70,4.17,0.49,0:01.94,341,166013,70688,62512
60,4.20,0.51,0:01.93,154,168938,70955,69070
50,4.37,0.81,0:02.08,5417,219366,99829,79888
40,5.67,3.67,0:03.49,18744,1087928,547845,308794
30,4.76,7.00,0:04.47,3714,1367270,697321,744281
20,4.96,6.93,0:04.51,11531,1414294,723075,777929
10,4.68,11.17,0:06.46,184033,1500616,753091,923647
5,8.39,6.34,0:05.72,114120,1351586,734242,820093
