RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,104813,79896.97,2927.288,,,,,,,6256.165,,,
100,1,1812,2214.956,2.847,,,,,,,,,,
100,2,462,695.154,2.912,,,,,,,,,,
100,3,1670,2093.520,3.903,,,,,,,,,,
100,4,1075,1336.015,2.064,,,,,,,,,,
90,0,126411,148386.6,76597.41,5079,42801.25,102616.4,1,13743.84,0.000,15165.94,18963,621.317,0.042
90,1,3796,4154.443,64.036,,,,,,,,,,
90,2,827,1102.516,3.011,,,,,,,,,,
90,3,1836,2342.100,2.012,,,,,,,,,,
90,4,999,1382.207,1.983,20,132.824,0.396,,,,,20,0.768,0.000
80,0,161102,201750.3,142312.2,4056,35103.75,381.359,2,29112.29,72373.38,42759.14,53462,1951.523,564.913
80,1,935,1140.494,1.631,,,,,,,,,,
80,2,563,850.759,3.239,,,,,,,,,,
80,3,870,1190.215,3.602,,,,,,,,,,
80,4,1050,1265.909,0.713,,,,,,,,,,
70,0,177355,233993.6,277471.9,4880,41275.01,1029.559,4,61541.66,5037538,53596.87,70155,3814.601,2080.380
70,1,1138,1362.086,0.838,,,,,,,,,,
70,2,674,1009.411,2.429,,,,,,,,,,
70,3,2968,3018.631,218.033,,,,,,,,,,
70,4,2669,3230.345,10.238,,,,,,,,,,
60,0,181624,243842.7,460215.5,4117,41465.58,605.062,3,54664.00,17040124,58079.53,73581,2563.280,173.884
60,1,1341,1935.377,4.646,34,256.325,9.912,,,,,34,1.303,0.000
60,2,330,590.567,1.508,,,,,,,,,,
60,3,2275,3015.468,135.198,,,,,,,,,,
60,4,1111,1230.404,1.887,,,,,,,,,,
50,0,212242,351335.6,1348046,15599,125093.7,3563.190,4,58015.37,26607617,59073.95,89180,7662.865,17052.09
50,1,1196,1485.694,2.167,,,,,,,,,,
50,2,691,1042.378,2.833,,,,,,,,,,
50,3,1713,2081.184,1.874,,,,,,,,,,
50,4,712,933.058,2.815,,,,,,,,,,
40,0,487650,1045972,2605865,68291,576045.5,54491.81,4,63537.42,25079357,124917.4,236507,19773.67,83410.84
40,1,1386,1579.539,2.270,,,,,,,,,,
40,2,368,666.062,1.471,,,,,,,,,,
40,3,4887,5425.247,78.020,,,,,,,,,,
40,4,2642,3604.746,6.358,,,,,,,,,,
30,0,1289013,1513698,736522.6,18688,188098.8,32303.14,4,62910.67,2072816,460996.8,668294,34883.18,144759.0
30,1,1696,2109.572,1.644,,,,,,,,,,
30,2,858,1474.378,3.278,31,208.759,0.804,,,,,31,1.224,0.000
30,3,3377,4627.067,9.431,,,,,,,,,,
30,4,2026,2688.150,2.461,,,,,,,,,,
20,0,1327276,1695859,3762186,32619,296268.2,25499.45,4,65648.04,34302947,484617.9,695309,39730.28,307756.1
20,1,2024,2525.852,1.424,,,,,,,,,,
20,2,429,839.007,2.222,,,,,,,,,,
20,3,3751,5082.537,14.539,,,,,,,,,,
20,4,1489,1848.715,1.545,,,,,,,,,,
10,0,2664015,3198521,1905539,37606,300077.6,62242.61,6,65773.15,7404850,1045919,1515233,102998.5,1119232
10,1,2655,3455.685,6.037,,,,,,,,,,
10,2,934,1633.305,3.827,,,,,,,,,,
10,3,5560,8182.679,80.766,,,,,,,,,,
10,4,3346,4289.853,9.521,,,,,,,,,,
5,0,2665787,3233219,729711.9,36693,270697.0,18870.05,23,57129.75,509045.0,1103670,1513823,81644.35,1606489
5,1,3568,5059.922,9.154,,,,,,,,,,
5,2,1848,2700.665,3.107,,,,,,,,,,
5,3,6094,9113.197,28.850,,,,,,,,,,
5,4,3544,4387.716,6.304,,,,,,,,,,
