RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,8,2294,2885.008,11.744,,,,,,,
100,9,2109,2603.858,72.222,,,,,,,
100,10,2180,2772.988,16.469,,,,,,,
100,11,2153,2807.407,30.748,,,,,,,
100,12,1943,2256.212,2.143,,,,,,,
100,13,1718,2098.761,1.781,,,,,,,
100,14,585,938.921,2.695,,,,,,,
100,15,2818,3136.463,8.735,,,,,,,
100,16,,,,,,,,,,
100,17,697,1271.914,5.376,3,45.137,261.571,,,,
100,18,203,345.719,2.625,,,,,,,
100,19,445,755.656,1.494,,,,,,,
90,8,2226,3099.409,16.079,,,,,,,
90,9,2039,2480.068,1.584,,,,,,,
90,10,2131,2779.994,35.187,,,,,,,
90,11,1780,2192.139,1.464,,,,,,,
90,12,870,1207.512,3.614,6,60.804,97.436,,,,
90,13,1140,1454.298,2.008,,,,,,,
90,14,756,1252.309,4.078,,,,,,,
90,15,5226,5393.832,53.635,,,,,,,
90,16,80,114.714,0.861,,,,,,,
90,17,785,1305.244,1.482,,,,,,,
90,18,304,532.556,2.157,,,,,,,
90,19,258,435.128,2.028,,,,,,,
80,8,2327,3043.746,10.622,,,,,,,
80,9,2137,2545.927,41.178,,,,,,,
80,10,2363,3208.061,10.685,,,,,,,
80,11,2077,2596.251,535.971,,,,,,,
80,12,1106,1341.134,2.540,,,,,,,
80,13,1264,1556.112,1.412,,,,,,,
80,14,692,1111.060,1.657,,,,,,,
80,15,4084,4269.924,15.763,,,,,,,
80,16,231,377.620,5.915,1,33.138,0.000,,,,
80,17,1046,1642.118,1.603,,,,,,,
80,18,337,506.616,1.574,,,,,,,
80,19,507,846.933,2.138,,,,,,,
70,8,2158,2629.170,20.603,,,,,,,
70,9,2508,2999.842,4.782,,,,,,,
70,10,2392,3111.460,7.995,,,,,,,
70,11,2030,2555.582,1.676,,,,,,,
