RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,134292,25
90,134324,20
80,134311,14
70,184817,40482
60,245330,51761
50,219123,62820
40,292873,73244
30,1164144,197665
20,1181686,212528
10,1205896,213949
5,1757822,278783
