RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,678698,71
90,690901,84
80,690559,83
70,692266,119
60,718164,21594
50,731567,12102
40,770687,12400
30,841451,25138
20,882240,2561
10,943591,4761
5,970528,5180
