RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.94,0.10,0:01.59,0,100476,0,0
90,4.11,0.71,0:01.87,36577,105575,50880,39653
80,4.07,0.93,0:01.95,51389,104763,70625,55542
70,4.23,0.96,0:02.03,62200,109699,77149,67232
60,4.12,0.95,0:01.99,66107,104748,73622,71471
50,4.71,1.23,0:02.30,90291,160356,114428,107842
40,5.41,4.28,0:03.75,177916,852844,520206,460923
30,5.36,6.49,0:04.71,259393,1058074,673665,741369
20,5.18,6.76,0:04.79,265392,1105541,704763,791143
10,5.08,6.86,0:04.86,276468,1106250,709776,801480
5,5.76,7.32,0:05.38,302643,1121054,726686,813326
