RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.75,0.11,0:03.87,0,104760,0,0
90,3.71,0.31,0:04.03,14303,112294,26640,16747
80,3.61,0.75,0:04.38,51255,116486,78064,56720
70,3.66,0.78,0:04.45,67215,113245,76118,73832
60,3.60,0.91,0:04.52,74765,118062,81243,81958
50,3.72,1.03,0:04.77,89106,158301,110470,106120
40,4.01,2.05,0:06.26,128762,570283,349004,326804
30,4.43,3.51,0:08.41,221855,1072816,656492,711732
20,4.41,3.80,0:08.70,231216,1110928,688358,760784
10,4.80,7.66,0:13.92,460893,2146927,1267734,1499003
5,4.67,7.88,0:13.97,455955,2209787,1283093,1631234
