RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,1685,2195.357,1.256,,,,,,,,,,,1685,63.657,0.000,,,
100,1,524700,420957.9,92551.04,4,37.325,8.518,,,,,15,16.785,8.249,524700,17868.05,1590.102,,,
100,2,587579,564318.6,557790.0,2641,30314.84,,,,,,62917,4524.487,182.045,587579,19906.37,2356.884,,,
100,3,525814,418962.7,48106.27,11,90.892,2.672,,,,,1364,67.337,0.150,525814,18081.09,668.009,,,
100,4,525897,417867.7,155292.9,44,361.966,9.348,,,,,1271,68.850,0.379,525897,16477.76,2592.989,,,
100,5,748,968.579,0.915,,,,,,,,,,,748,29.578,0.000,,,
100,6,3090,4108.985,74.110,6,56.341,1.480,,,,,18,10.723,3.003,3090,131.428,0.006,,,
100,7,1531,2471.906,3.316,,,,131,313684.1,17905578,,,,,1531,65.403,0.020,,,
100,8,2356,3486.328,14.014,2,20.304,0.712,,,,,8,6.980,5.485,2356,90.092,0.001,,,
100,9,1801,2347.672,1.225,,,,,,,,,,,1800,70.390,0.000,,,
100,10,658,946.879,0.682,,,,,,,,,,,658,29.076,0.000,,,
100,11,301,452.884,1.420,1,13.609,0.000,,,,,5,0.196,0.000,301,14.057,0.000,,,
100,12,335,646.468,4.396,7,71.584,26.094,,,,,19,1.057,0.000,335,17.307,0.000,,,
100,13,676,946.651,0.733,,,,,,,,,,,676,32.929,0.000,,,
100,14,369,492.411,2.756,,,,,,,,,,,369,16.170,0.000,,,
100,15,823,1059.800,0.799,,,,,,,,,,,823,31.775,0.000,,,
100,16,335,735.514,4.285,1,17.631,0.000,,,,,7,0.299,0.000,335,25.391,0.002,,,
100,17,1641,2521.528,2.537,4,34.885,5.015,,,,,19,1.203,0.000,1641,63.098,0.000,,,
100,18,1912,2855.572,3.213,2,22.590,4.363,,,,,17,5.121,1.134,1912,76.038,0.000,,,
100,19,1774,2510.099,2.767,8,80.065,7.271,,,,,37,26.960,6.152,1774,86.814,0.163,,,
90,0,2701,3519.727,3.166,,,,,,,,,,,2701,105.870,0.000,,,
90,1,786658,1257288,2461907,33877,457658.6,26142.80,34,289489.5,32383163,,290793,116870.4,156838.9,786658,27962.94,2705.254,,,
90,2,545094,931861.1,11204635,4125,132016.6,4199.932,1,0.000,0.000,,20448,6795.730,2730.384,545094,26416.18,130286.0,,,
90,3,786593,1260454,1956222,34462,464109.3,12338.49,41,315289.6,22664686,,292029,119890.0,38653.40,786593,25169.88,1960.335,,,
90,4,786615,1289689,1876217,36886,483793.9,8790.006,43,394435.2,23462571,,294393,126466.6,56502.74,786615,25791.04,12367.49,,,
90,5,1600,2219.655,2.695,3,30.025,8.307,,,,,18,15.329,6.679,1600,62.065,0.000,,,
90,6,4238,5599.620,453.544,,,,,,,,,,,4238,210.478,2.975,,,
90,7,1792,2730.071,1.396,,,,1746,1794786,812205.4,,,,,1792,70.009,0.000,,,
90,8,1891,2635.846,2.314,,,,,,,,,,,1891,70.247,0.000,,,
90,9,2556,3372.078,4.329,,,,,,,,7,0.388,0.000,2556,96.322,0.000,,,
90,10,1019,1439.673,1.251,3,32.997,1.995,,,,,19,0.734,0.000,1019,43.301,0.000,,,
90,11,324,472.529,2.954,,,,,,,,,,,324,14.289,0.000,,,
90,12,128,188.914,0.344,,,,,,,,,,,128,5.139,0.000,,,
90,13,258,382.497,0.741,,,,,,,,,,,258,11.758,0.000,,,
90,14,619,929.480,0.512,,,,,,,,,,,619,33.592,0.000,,,
90,15,1498,2000.223,1.610,,,,,,,,,,,1498,57.894,0.000,,,
90,16,412,756.810,2.828,,,,,,,,,,,412,30.370,0.002,,,
90,17,1719,2450.402,1.841,,,,,,,,,,,1719,80.972,0.139,,,
90,18,3090,4283.667,16.428,,,,,,,,,,,3090,115.691,0.002,,,
90,19,2679,3479.451,3.635,,,,,,,,,,,2679,102.916,0.000,,,
80,0,2248,3124.746,9.028,,,,,,,,,,,2248,90.225,0.002,,,
80,1,786699,1398256,2908389,41446,550266.8,9372.980,55,374588.6,21699067,,298765,143801.6,90722.29,786699,26583.68,3144.691,,,
80,2,514830,779539.5,2327413,,,,,,,,1,0.073,0.000,514830,24542.05,18658.62,,,
