RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.77,2.29,0:05.25,47267,803490,363269,207525
90,2.54,13.98,0:18.19,126197,922597,3393183,3336708
80,2.54,14.49,0:18.73,125841,922951,3402091,3365266
70,2.65,15.50,0:19.79,126159,922641,4049876,3373003
60,2.51,16.40,0:20.55,125975,922823,4703126,3374853
50,2.64,17.51,0:21.78,125188,923619,5080348,3386522
40,2.73,17.82,0:22.19,125691,923114,5411555,3392501
30,2.68,17.77,0:22.20,125071,923742,5599873,3374781
20,2.75,18.85,0:23.29,127307,921504,6054096,3462955
10,2.84,154.29,2:37.48,151699,897126,6141870,3241880
5,2.65,33.06,0:35.86,379665,669174,5191688,3614453
