RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.14,2.08,0:04.22,53600,732969,283608,60825
90,2.28,1.79,0:04.15,7,786558,391711,282577
80,2.22,1.83,0:04.13,7,786559,442990,283281
70,2.32,1.70,0:04.09,12,786564,490765,283913
60,2.37,2.53,0:05.14,153,995755,564491,498023
50,2.49,2.64,0:05.44,148,1048581,565406,551786
40,2.54,2.20,0:05.06,17,1048710,565592,562695
30,2.50,2.11,0:04.93,17,1048710,565589,562772
20,2.56,2.03,0:04.92,17,1048710,565588,562859
10,2.47,1.96,0:04.76,17,1048710,565592,562949
5,2.59,1.83,0:04.74,17,1048712,565598,562981
