RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,101504,41
90,153689,1250
80,162529,1346
70,167128,688
60,170439,492
50,265898,5262
40,1044793,3101
30,1103456,101
20,1104665,87
10,1189259,36195
5,1691001,13317
