RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100729,0
90,151074,41439
80,162953,49043
70,177023,58264
60,173228,63714
50,250430,72212
40,1229356,161446
30,1476745,251694
20,1525127,264456
10,1548401,289015
5,1634606,299557
