RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.59,4.97,0:07.60,230563,556003,850617,746004
90,2.77,2.18,0:06.62,8,757637,1036432,841972
80,2.66,2.44,0:06.82,8,755706,1193486,843451
70,2.65,2.94,0:07.14,12,751837,1367453,849072
60,2.83,4.04,0:09.65,1812,943758,1693874,1516365
50,2.95,4.33,0:10.54,275,990867,1963156,1683055
40,2.89,4.50,0:10.64,16,993846,1983227,1663512
30,2.88,4.53,0:10.63,19,994449,2266982,1646411
20,2.91,5.14,0:11.29,19,987422,2785469,1651113
10,2.88,5.54,0:11.81,20,986153,3133487,1626322
5,2.73,5.60,0:11.64,20,988147,3198586,1605975
