RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100585,76666.62,2902.360,,,,,,,6662.161,,,
100,1,985,1221.948,1.855,,,,,,,,,,
100,2,257,437.671,1.689,,,,,,,,,,
100,3,905,1143.412,1.866,,,,,,,,,,
100,4,701,660.027,1.598,,,,,,,,,,
90,0,141790,200161.3,145277.3,964,11967.26,398.037,1,15570.27,0.000,34373.99,48622,44211.17,39648.77
90,1,1527,1994.648,2.593,8,58.618,1.721,,,,,8,0.344,0.000
90,2,263,449.678,0.535,,,,,,,,,,
90,3,1908,2285.724,1.341,,,,,,,,,,
90,4,765,976.358,2.594,,,,,,,,,,
80,0,157740,250228.4,811079.6,4159,41411.12,23959.23,2,39988.71,43374422,42060.95,61341,45406.61,387783.6
80,1,2045,2703.666,1.468,,,,,,,,,,
80,2,842,1129.911,1.317,,,,,,,,,,
80,3,1991,2320.203,1.489,,,,,,,,,,
80,4,694,926.717,3.547,9,67.395,1.922,,,,,9,0.361,0.000
70,0,166882,267573.8,1125231,4197,37569.90,4929.464,3,56151.30,42584898,50805.90,70799,46247.39,680347.9
70,1,1860,2608.104,4.073,,,,,,,,,,
70,2,581,893.063,1.725,,,,,,,,,,
70,3,2842,3408.286,5.027,,,,,,,,,,
70,4,1965,2538.425,2.006,,,,,,,,,,
60,0,178034,289331.2,300453.4,6340,48938.36,585.031,4,67354.04,6494553,55059.08,79391,44636.76,71758.10
60,1,1333,1650.955,1.360,,,,,,,,,,
60,2,219,431.339,1.689,,,,,,,,,,
60,3,785,872.484,0.966,,,,,,,,,,
60,4,1134,1518.054,3.004,,,,,,,,,,
50,0,228370,503400.5,612957.9,26005,229538.1,17656.49,5,71200.44,8937941,59851.88,106580,43636.25,66726.49
50,1,1270,1548.333,1.415,,,,,,,,,,
50,2,239,452.419,0.505,,,,,,,,,,
50,3,3605,4043.960,997.817,,,,,,,,,,
50,4,1799,2598.741,3.723,16,179.253,76.722,,,,,16,0.777,0.000
40,0,1121314,1565294,3058620,15230,189032.9,7301502,3,60394.66,3209745,419284.6,598849,159454.8,1047998
40,1,1829,2399.790,2.094,16,113.387,3.464,,,,,16,0.615,0.000
40,2,343,696.223,2.019,,,,,,,,,,
40,3,5062,5860.094,47.849,,,,,,,,,,
40,4,2793,3914.809,5.598,,,,,,,,,,
30,0,1382034,1942000,4793732,3031,83528.34,13027.32,5,67401.00,1972499,563300.2,773093,285568.2,3641328
30,1,391,481.883,0.488,,,,,,,,,,
30,2,803,1220.136,2.553,,,,,,,,,,
30,3,4317,6347.987,24.631,,,,,,,,,,
30,4,2926,3828.859,4.986,,,,,,,,,,
20,0,1382664,1874947,828085.3,32,1821.407,5609.309,4,68689.59,15714350,564005.4,777758,304659.0,1633819
20,1,166,192.169,0.356,,,,,,,,,,
20,2,1459,2134.836,2.355,,,,,,,,,,
20,3,4222,6185.366,59.824,,,,,,,,,,
20,4,2787,3507.288,4.131,,,,,,,,,,
10,0,1390342,1863891,4794787,1935,28055.60,606.743,7,72190.13,4284980,568284.1,778439,259677.2,1900923
10,1,,,,,,,,,,,,,
10,2,2363,3180.940,8.579,,,,,,,,,,
10,3,3769,5410.895,20.714,,,,,,,,,,
10,4,2210,3117.226,29.633,32,242.208,9.666,,,,,32,1.228,0.000
5,0,1894856,3105380,16100372,76319,717135.2,1020048,28,67351.58,370533.5,800702.6,1212951,257548.0,1616196
5,1,2504,3017.862,8.250,,,,,,,,,,
5,2,792,1349.446,2.017,,,,,,,,,,
5,3,2113,3321.653,74.466,29,207.401,6.290,,,,,29,1.099,0.000
5,4,404,528.653,2.382,,,,,,,,,,
