TIME,RECV,XMIT
4,0,0
107,0,0
210,0,0
313,0,0
416,0,0
519,0,0
622,0,0
725,0,0
828,1954428,138278208
931,5288848,370560576
1034,6154804,431294040
1137,6506220,455855016
1241,6922240,485203080
1344,9045492,635270904
1447,11110276,778866168
1550,11572300,810981360
1653,11975672,839221704
1756,13573228,952461096
1860,16020864,1122771960
1963,16629144,1165390944
2066,17120992,1199877960
2169,18286280,1281875304
2272,20614196,1445574600
2376,21595220,1513336656
2479,22194948,1555247568
2582,22948184,1608904656
2685,25002556,1752890880
2788,160286716,1898596980
2891,337878444,2034220568
2994,469300248,2210185896
3097,671425032,2288883588
3200,909680708,2292954232
3303,1142773228,2296931732
3406,1377587388,2300956208
3509,1611940600,2304955908
3612,1845389756,2308940808
3716,2078073608,2312910908
3819,2305721196,2316767416
