RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.82,0.14,0:03.97,0,104760,0,0
90,3.84,0.29,0:04.14,14589,111935,26599,17012
80,3.79,0.72,0:04.51,51559,116496,78115,57220
70,3.68,0.87,0:04.57,67440,117982,78875,75793
60,3.72,0.90,0:04.63,75805,118993,82304,83006
50,3.81,1.02,0:04.85,88774,157913,110099,106159
40,4.10,1.68,0:05.91,122714,430289,271541,259246
30,4.22,3.75,0:08.43,222555,1071961,656398,713237
20,4.30,3.91,0:08.71,229948,1115237,689378,761182
10,4.51,7.99,0:13.94,461202,2147760,1267946,1505524
5,4.70,7.89,0:13.98,453685,2211992,1283067,1631260
