RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.12,2.08,0:04.20,53473,733095,283779,60697
90,2.40,1.67,0:04.16,7,786559,389504,282558
80,2.33,1.71,0:04.11,7,786559,442080,283237
70,2.26,1.82,0:04.16,12,786562,494142,283993
60,2.40,2.54,0:05.19,151,995337,564521,499821
50,2.36,2.74,0:05.39,125,1048601,565385,550583
40,2.43,2.31,0:05.07,13,1048714,565580,562702
30,2.49,2.21,0:05.01,12,1048717,565594,562788
20,2.54,2.12,0:04.98,17,1048709,565591,562849
10,2.53,1.91,0:04.77,17,1048709,565592,562948
5,2.49,1.89,0:04.71,16,1048711,565591,562979
