RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446341,0
90,1452472,3365
80,1452514,3373
70,1616794,59150
60,2295388,188479
50,3224925,247258
40,7914887,439689
30,11402802,262361
20,13576156,112038
10,8745587,19032
5,7186241,10997
