RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,8,7809,9983.676,152.667,,,,,,,
100,9,6815,8777.504,25.942,,,,,,,
100,10,6142,7688.036,22.763,,,,,,,
100,11,5056,6480.787,14.932,,,,,,,
100,12,7564,9687.983,95.908,,,,,,,
100,13,6045,7536.287,35.820,,,,,,,
100,14,3231,4913.043,14.950,,,,,,,
100,15,16463,17045.92,2099.107,,,,,,,
100,16,111,187.496,0.658,,,,,,,
100,17,2154,3818.503,31.718,,,,,,,
100,18,2049,3415.514,2.070,,,,,,,
100,19,2022,3247.335,1.730,,,,,,,
90,8,8292,10564.61,4487.903,,,,,,,
90,9,9271,11643.63,4396.190,,,,,,,
90,10,7661,9545.696,41.136,,,,,,,
90,11,6359,7926.295,37.964,,,,,,,
90,12,7511,9727.743,208.183,,,,,,,
90,13,6409,8230.191,48.179,,,,,,,
90,14,2856,4533.934,4.360,,,,,,,
90,15,18932,19586.17,599.252,,,,,,,
90,16,,,,,,,,,,
90,17,2357,3931.179,8.513,,,,,,,
90,18,2946,4567.073,201.572,,,,,,,
90,19,1596,2431.627,2.551,,,,,,,
80,8,8932,11166.74,63.690,,,,,,,
80,9,7654,9239.817,39.908,,,,,,,
80,10,10701,12550.90,94.483,,,,,,,
80,11,9385,11614.91,66.691,3,21.792,2.970,,,,
80,12,10181,12562.70,394.821,,,,,,,
80,13,6272,8027.488,139.943,,,,,,,
80,14,3470,5172.734,8.320,,,,,,,
80,15,16996,17518.32,785.841,,,,,,,
80,16,127,215.886,2.779,3,26.419,9.379,,,,
80,17,2036,3547.570,2.113,,,,,,,
80,18,1714,2740.358,2.821,1,36.332,0.000,,,,
80,19,1276,2033.351,2.462,,,,,,,
70,8,10121,12613.89,48.750,,,,,,,
70,9,9806,12000.47,82.955,,,,,,,
70,10,7752,9628.227,21.092,2,15.615,14.856,,,,
70,11,9545,11939.11,167.829,,,,,,,
70,12,8228,10182.79,31.206,,,,,,,
70,13,6070,7517.534,30.071,,,,,,,
70,14,2219,3948.478,25.960,,,,,,,
70,15,22156,22501.47,1297.040,,,,,,,
70,16,109,155.782,0.440,,,,,,,
70,17,1385,2379.391,1.732,,,,,,,
70,18,1631,2511.631,2.120,,,,,,,
70,19,1123,1702.169,1.379,,,,,,,
60,8,10300,13133.63,66.582,,,,,,,
60,9,10591,12919.14,382.643,,,,,,,
60,10,8881,11165.18,81.973,,,,,,,
60,11,8876,11808.57,104.104,,,,,,,
60,12,7689,9834.426,41.573,7,55.201,36.921,,,,
60,13,5648,7096.203,35.705,,,,,,,
60,14,2842,4863.733,8.027,1,49.660,0.000,,,,
60,15,21261,21295.73,1444.640,,,,,,,
60,16,9,25.351,1.918,,,,,,,
60,17,1990,3242.950,1.988,,,,,,,
60,18,2219,3707.042,14.893,,,,,,,
60,19,1072,1746.450,1.985,,,,,,,
50,8,9649,12182.70,50.960,,,,,,,
50,9,10023,12354.46,103.804,2,17.144,10.433,,,,
50,10,8230,10329.41,33.806,,,,,,,
50,11,8361,10794.23,139.358,,,,,,,
50,12,9307,11297.93,270.619,,,,,,,
50,13,7699,9634.378,40.965,3,48.513,260.393,,,,
50,14,4715,6428.205,45.005,,,,,,,
50,15,17815,18859.15,252.542,,,,,,,
50,16,111,193.431,0.722,,,,,,,
50,17,1691,2907.421,2.821,,,,,,,
50,18,1920,3069.791,1.757,,,,,,,
50,19,1376,2118.856,2.114,,,,,,,
40,8,8666,10833.49,59.787,,,,,,,
40,9,8056,9803.591,261.806,,,,,,,
40,10,10050,12445.50,76.795,2,17.444,19.059,,,,
40,11,10904,13750.25,58.200,,,,,,,
40,12,9348,11758.41,121.055,,,,,,,
40,13,7196,8876.316,383.205,,,,,,,
40,14,1907,3753.630,2.853,,,,,,,
40,15,21469,21777.64,1049.630,,,,,,,
40,16,54,102.767,0.648,,,,,,,
40,17,1794,3105.120,1.904,,,,,,,
40,18,1176,1851.620,1.996,,,,,,,
40,19,1683,2846.498,4.091,,,,,,,
30,8,10087,12489.18,64.222,,,,,,,
30,9,10977,13844.29,939.491,,,,,,,
30,10,10322,12642.41,51.037,,,,,,,
30,11,9741,12894.01,405.113,,,,,,,
30,12,8887,11122.81,86.015,,,,,,,
30,13,7941,9571.457,59.551,,,,,,,
30,14,4511,6461.285,9.369,,,,,,,
30,15,25004,24910.21,770.864,,,,,,,
30,16,111,170.431,0.564,,,,,,,
30,17,1210,2074.774,1.901,,,,,,,
30,18,1270,2035.082,2.994,1,24.598,0.000,,,,
30,19,1094,1728.997,1.522,,,,,,,
20,8,11931,14765.94,377.924,,,,,,,
20,9,12987,15921.49,225.805,,,,,,,
20,10,12030,14560.45,59.207,,,,,,,
20,11,13525,16946.14,114.394,,,,,,,
20,12,8609,10819.15,123.326,,,,,,,
20,13,5519,7158.857,179.182,,,,,,,
20,14,2478,4651.490,7.932,,,,,,,
20,15,26465,27012.15,8456.385,,,,,,,
20,16,125,201.902,0.552,,,,,,,
20,17,1637,2804.776,1.669,,,,,,,
20,18,1284,2087.210,3.815,,,,,,,
20,19,1302,2112.067,3.394,3,46.594,150.608,,,,
10,8,13489,15997.41,196.111,,,,,,,
10,9,15349,18876.91,98.064,,,,,,,
10,10,16279,19834.38,144.424,,,,,,,
10,11,15332,19904.22,112.669,,,,,,,
10,12,10085,12676.18,58.431,4,29.595,8.120,,,,
10,13,6311,7876.366,55.330,,,,,,,
10,14,3546,5781.024,5.911,,,,,,,
10,15,24692,24535.99,471.646,,,,,,,
10,16,79,111.795,1.468,,,,,,,
10,17,1774,2911.398,1.192,,,,,,,
10,18,974,1517.049,2.449,,,,,,,
10,19,1142,1818.539,1.558,,,,,,,
5,8,13399,16460.25,79.423,,,,,,,
5,9,17337,20679.31,138.595,,,,,,,
5,10,14897,17463.10,121.656,,,,,,,
