RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786490,2651359,14446956,218916,2096448,3758487,,,,49251.49,262154,9834.003,3178.702
100,1,2213,2724.692,14.343,,,,,,,,,,
100,2,481,818.866,2.263,,,,,,,,,,
100,3,1508,2062.777,2.470,,,,,,,,,,
100,4,1079,1585.823,3.845,34,258.293,11.073,,,,,34,1.341,0.000
90,0,786863,1208156,5481234,35,989.532,35.708,,,,208976.8,317226,392028.1,3634788
90,1,3590,3860.269,18.967,,,,,,,,,,
90,2,220,454.513,1.868,,,,,,,,,,
90,3,1688,2534.460,1.914,,,,,,,,,,
90,4,1737,2394.918,2.358,37,259.756,3.336,,,,,37,1.429,0.000
80,0,786625,1255059,7498165,8,185.920,119.049,,,,219230.6,327041,417770.8,1568828
80,1,1100,1618.444,3.112,36,243.425,0.994,,,,,36,1.357,0.000
80,2,513,787.458,2.658,2,16.562,5.773,,,,,2,0.106,0.000
80,3,934,1197.292,1.544,,,,,,,,,,
80,4,254,191.284,1.278,,,,,,,,,,
70,0,786569,1268027,3675245,12,213.114,191.055,,,,223536.4,325797,416156.7,1879408
70,1,646,785.927,2.799,,,,,,,,,,
70,2,401,647.241,2.305,,,,,,,,,,
70,3,2730,4132.811,4.283,,,,,,,,,,
70,4,1816,2247.145,1.711,,,,,,,,,,
60,0,998671,1987387,3989547,2303,34050.85,1226.996,,,,356184.0,617818,778661.3,20183865
60,1,1509,2077.954,3.443,,,,,,,,,,
60,2,536,834.853,2.000,,,,,,,,,,
60,3,1412,2145.566,2.371,34,228.562,0.796,,,,,34,1.244,0.000
60,4,745,973.487,4.497,,,,,,,,,,
50,0,1048726,2096573,1230825729,204,3922.180,267.517,,,,384967.2,691574,857395.3,2583496
50,1,2453,3206.359,8.987,,,,,,,,,,
50,2,609,942.543,2.733,,,,,,,,,,
50,3,2641,3863.716,5.566,8,65.297,2.713,,,,,8,0.312,0.000
50,4,1871,2610.656,3.482,16,115.948,6.600,,,,,16,0.652,0.000
40,0,1048649,2069494,8034344,62,3222.529,1579.604,,,,384488.9,702559,827693.9,3235001
40,1,1956,2474.681,1.303,,,,,,,,,,
40,2,917,1237.088,1.000,,,,,,,,,,
40,3,2895,4084.518,4.327,,,,,,,,,,
40,4,2076,2449.067,376.340,,,,,,,,,,
30,0,1048653,2011855,7432438,19,282.703,103.689,,,,377688.4,697760,773996.5,1504089
30,1,1761,2153.002,1.581,,,,,,,,,,
30,2,361,613.510,1.891,,,,,,,,,,
30,3,2637,3644.292,3.828,,,,,,,,,,
30,4,1223,1487.817,1.356,,,,,,,,,,
20,0,1048917,1981268,6841643,19,210.437,66.859,,,,377335.1,701758,751249.7,1651722
20,1,1309,1600.290,1.588,,,,,,,,,,
20,2,292,549.489,2.130,,,,,,,,,,
20,3,4521,5659.819,54.779,,,,,,,,,,
20,4,2397,3430.175,84.245,,,,,,,,,,
10,0,1048917,1944787,5067174,20,243.998,72.706,,,,379179.9,700783,716285.3,3180527
10,1,774,918.518,1.397,,,,,,,,,,
10,2,346,596.421,5.538,,,,,,,,,,
10,3,4457,5428.899,61.707,,,,,,,,,,
10,4,2504,3436.213,7.344,,,,,,,,,,
5,0,1048874,1918532,3722831,19,287.053,115.287,,,,372627.8,699809,687162.8,849470.0
5,1,1196,1481.955,1.747,,,,,,,,,,
5,2,598,1043.860,3.216,,,,,,,,,,
5,3,2475,3589.250,8.769,,,,,,,,,,
5,4,550,751.971,3.534,,,,,,,,,,
