RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,678875,444760.2,63042.45,120,1513.702,9.410,,,,
100,1,1917,2316.177,2.101,,,,,,,
100,2,933,1185.921,1.042,,,,,,,
100,3,1134,1374.341,2.224,,,,,,,
100,4,1713,2126.224,2.334,1,17.698,0.000,,,,
90,0,689431,487655.3,130590.2,1540,18656.81,5.712,,,,
90,1,2102,2567.063,81.680,,,,,,,
90,2,880,1285.351,2.653,,,,,,,
90,3,1598,1903.498,1.400,,,,,,,
90,4,705,838.851,2.465,,,,,,,
80,0,691778,499053.9,203096.4,1810,22317.90,8.336,2,86720.82,693930071,
80,1,2960,3751.291,114.122,,,,,,,
80,2,788,1160.328,3.068,,,,,,,
80,3,2044,2786.510,2.752,11,130.377,0.959,,,,
80,4,2072,2568.176,2.445,,,,,,,
70,0,714584,629076.7,1793438,10862,134340.3,643.993,9,313831.4,182829736,
70,1,1690,2111.654,2.502,2,28.776,17.169,,,,
70,2,830,1261.820,2.349,,,,,,,
70,3,5848,6407.906,67.304,,,,,,,
70,4,2742,3301.904,7.479,,,,,,,
60,0,779861,1224299,4382132,46333,682180.5,28734.40,10,298731.9,620381246,
60,1,2640,3329.151,7.662,2,31.068,0.746,,,,
60,2,469,851.058,3.893,,,,,,,
60,3,1987,2512.950,2.257,,,,,,,
60,4,1833,2168.949,2.238,,,,,,,
50,0,890240,1718888,8688065,76150,1090550,390352.4,14,518617.8,581124132,
50,1,3749,5035.521,21.306,,,,,,,
50,2,1323,1885.860,2.026,,,,,,,
50,3,3469,4389.558,8.176,7,86.035,1.951,,,,
50,4,3327,4271.856,14.869,,,,,,,
40,0,1024365,2625622,5710645,130637,1874412,301016.2,17,628388.6,674868084,
40,1,5111,7241.863,207.293,1,15.785,0.000,,,,
40,2,949,1440.051,2.619,,,,,,,
40,3,4072,5454.094,7.782,,,,,,,
40,4,3294,4219.973,12.247,,,,,,,
30,0,1167597,3707780,3495755,193448,2753992,323150.1,16,523096.5,797974159,
30,1,3482,4397.836,8.293,,,,,,,
30,2,909,1529.870,2.313,,,,,,,
30,3,3389,4379.959,10.189,,,,,,,
30,4,1118,1392.128,2.539,6,83.883,13.321,,,,
20,0,1258932,4110257,369258.8,202540,2916742,1513518,17,435989.2,250156668,
20,1,1069,1377.267,2.778,3,39.542,4.802,,,,
20,2,533,1051.892,0.705,,,,,,,
20,3,7263,10057.61,93.724,,,,,,,
20,4,4872,5751.145,17.297,,,,,,,
10,0,1376095,5017687,7259696,248131,3556966,5281264,9,203334.2,231786668,
10,1,3369,4208.731,10.315,,,,,,,
10,2,721,1334.109,1.715,,,,,,,
10,3,4030,5534.791,12.478,,,,,,,
10,4,2899,3354.576,8.428,,,,,,,
5,0,1444196,5322481,35191554,265026,3767256,757573.4,9,146141.2,128776899,
5,1,4408,5410.935,18.112,,,,,,,
5,2,618,1307.803,2.858,,,,,,,
5,3,3612,5085.293,250.172,7,115.118,17.576,,,,
5,4,1490,2120.766,32.169,,,,,,,
