TIME,RECV,XMIT
4,0,0
107,0,0
210,0,0
313,1439440,70922976
416,2619608,151869072
520,4509668,267313416
623,22445932,333010804
726,43511456,361143724
829,63406132,384226784
933,87567284,410305936
1036,113428580,431902296
1139,147953580,451146164
1243,182889680,485595868
1346,216744240,516487012
1449,249072760,548943792
1553,288004824,566938772
1656,327015732,589340720
1759,365306664,625043388
1863,400124872,658346428
1966,436091840,693976264
2069,470090008,728712096
2172,508662836,756273824
2276,550250948,791393112
2379,588153068,828693652
2482,625651240,858721016
2585,665858952,878851976
2689,706374244,904098784
2792,744204756,939486812
2895,780952440,974362312
2999,815154872,1007470544
3102,849202500,1035452264
3205,893291188,1068345464
3309,931662476,1104902592
3412,967792996,1137668272
3515,1005002036,1161404980
3619,1043666464,1183334296
3722,1084886248,1214493112
3825,1122546912,1249662608
3929,1158213016,1284805052
4032,1190876304,1316901804
4135,1235681568,1344324960
4239,1276546884,1382152744
4342,1314534840,1416341480
4445,1351661684,1447848572
4549,1389599340,1467240560
4652,1432821756,1491183924
4755,1470292828,1527359104
4858,1508923920,1564752140
4962,1543175196,1597604604
5065,1585518608,1625736648
5168,1627576740,1662893484
5272,1665035196,1695819332
5375,1703032972,1727897624
5478,1741883300,1752946232
5582,1783261620,1772568956
5685,1821691652,1810023688
5788,1857664796,1845153416
5892,1894442876,1878189204
5995,1933305652,1907375360
6098,1977962068,1941833416
6202,2017161008,1976267356
6305,2054252484,2011670424
6408,2094121044,2036079292
6512,2134833276,2056041536
6615,2171646544,2089865724
6718,2208756520,2123869948
6822,2246121404,2158717080
6925,2282726344,2191314252
7028,2325865284,2221703316
7132,2365844440,2259194400
7235,2402839280,2294606220
7338,2442704592,2318508764
7442,2483305776,2342220016
7545,2523128884,2374723360
7648,2561231564,2408684976
7752,2598078852,2444059960
7855,2632074100,2477969240
7958,2674273432,2503176736
8061,2718408352,2542579816
8165,2756978656,2578320812
8268,2796872416,2606409864
8371,2837745544,2628921452
8475,2902119808,2683800656
