RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,104758,75129.41,4610.238,,,,,,,,,,,104758,3055.347,52.272,,,
100,1,530,618.669,3.148,,,,,,,,,,,530,19.116,0.000,,,
100,2,144,344.698,1.718,,,,,,,,,,,144,14.311,0.001,,,
100,3,1720,2412.411,3.356,,,,,,,,,,,1720,59.822,0.000,,,
100,4,1368,1643.662,1.164,,,,,,,,,,,1368,46.688,0.000,,,
90,0,126336,226243.8,426612.1,14392,133602.2,10251.77,1,14068.48,0.000,,19112,1785.003,2046.405,126336,3988.169,247.856,,5211.617,
90,1,965,1363.314,2.803,4,39.698,10.235,,,,,9,8.990,8.405,965,51.654,0.244,,5.675,
90,2,791,1212.112,1.285,,,,,,,,,,,791,42.237,0.001,,,
90,3,797,1136.937,2.483,,,,,,,,,,,797,30.639,0.000,,,
90,4,750,901.554,3.508,,,,,,,,,,,750,26.827,0.000,,,
80,0,167662,615112.2,234417.5,51365,492309.2,98764.51,2,29963.79,60.599,,56126,3435.645,1432.683,167662,5149.575,63.412,,17732.31,
80,1,652,917.528,3.814,5,45.791,12.931,,,,,10,0.452,0.001,652,24.358,0.000,,5.720,
80,2,2087,2627.031,121.718,,,,,,,,,,,2087,94.610,9.974,,,
80,3,2516,3602.731,6.787,,,,,,,,,,,2516,115.539,0.288,,,
80,4,2093,2983.516,149.436,,,,,,,,,,,2093,73.976,0.017,,,
70,0,185292,728474.0,316084.5,67376,590767.9,36968.78,3,59931.91,33351312,,74427,5299.793,974.870,185292,5797.195,113.254,,23308.46,
70,1,1562,2146.078,4.835,,,,,,,,,,,1562,61.958,0.000,,,
70,2,478,861.508,11.722,,,,,,,,,,,478,36.218,0.001,,,
70,3,2201,3054.033,16.491,,,,,,,,,,,2201,109.000,0.890,,,
70,4,2759,3468.850,14.109,1,11.700,0.000,,,,,2,0.036,0.000,2759,144.602,0.443,,5.396,
60,0,194448,781358.5,829819.6,75830,635700.9,41498.71,4,67591.81,23526266,,80225,4280.589,485.784,194448,5996.888,73.654,,25148.99,
60,1,2894,3851.332,8.722,,,,,,,,,,,2894,107.166,0.000,,,
60,2,687,1221.373,0.746,1,9.983,0.000,,,,,6,0.251,0.001,687,42.208,0.001,,2.486,
60,3,1977,2820.666,2.071,,,,,,,,,,,1977,92.960,0.104,,,
60,4,1809,2382.578,2.399,,,,,,,,,,,1809,76.752,0.121,,,
50,0,247328,939414.9,835946.4,88461,747421.9,50758.72,4,63558.56,13302743,,109945,18085.33,9232.647,247328,7844.581,295.164,,32683.71,
50,1,2272,3448.785,130.513,4,32.096,4.134,,,,,9,0.406,0.000,2272,99.617,0.743,,3.768,
50,2,583,859.882,0.695,,,,,,,,,,,583,32.062,0.001,,,
50,3,2999,4091.646,37.137,,,,,,,,,,,2999,131.827,1.697,,,
50,4,1921,2484.623,1.875,,,,,,,,,,,1921,70.765,0.000,,,
40,0,695978,2023964,6010653,126805,1248626,267367.4,4,65778.37,31954347,,406946,324266.9,564700.5,695978,22424.36,2423.591,,95426.51,
40,1,2296,3131.855,13.928,,,,,,,,,,,2296,97.640,0.536,,,
40,2,682,1337.692,4.253,21,148.982,1.517,,,,,26,0.855,0.000,682,42.869,0.001,,7.782,
40,3,2016,3172.706,28.510,,,,,,,,,,,2016,100.611,0.134,,,
40,4,662,935.313,2.042,,,,,,,,,,,662,41.190,0.356,,,
30,0,1294078,3876519,5915678,222047,2286620,1098392,4,60550.08,2214958,,847106,773234.3,4676814,1294078,42002.06,6978.695,,200798.7,
30,1,2131,2916.595,43.332,,,,,,,,,,,2131,78.943,0.004,,,
30,2,606,1166.091,3.577,,,,,,,,,,,606,43.245,0.002,,,
30,3,1948,3257.152,25.841,4,35.150,6.286,,,,,7,0.289,0.000,1948,119.626,0.241,,6.182,
30,4,7474,9541.670,24210.74,,,,,,,,,,,7474,376.491,416.050,,,
20,0,1341193,4110161,12754186,229929,2422519,9771055,4,68678.22,2665794,,887692,822516.2,3381262,1341193,42696.72,33717.38,,215885.8,
20,1,4112,5594.817,8.256,,,,,,,,,,,4112,146.458,0.000,,,
20,2,946,1546.300,2.786,,,,,,,,,,,946,54.330,0.001,,,
20,3,4897,7207.693,26.194,,,,,,,,,,,4897,223.672,0.480,,,
20,4,3186,4455.744,20.988,4,34.535,16.571,,,,,9,0.328,0.000,3186,145.525,0.992,,3.380,
10,0,2608667,8816860,4037881,459367,5014527,9754726,6,63211.82,2879500,,1873243,2141106,3075339,2608667,84166.26,52960.35,,455560.4,
10,1,3625,4890.813,142.296,2,19.783,5.008,,,,,10,12.355,14.353,3625,131.639,0.012,,4.606,
10,2,571,1403.749,5.172,,,,,,,,,,,571,71.444,0.421,,,
10,3,3353,5235.209,9.666,,,,,,,,,,,3353,184.801,0.402,,,
10,4,12445,14841.46,6809.118,,,,,,,,,,,12445,664.077,128.302,,,
