RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105066,0
90,143096,7666
80,181362,7218
70,190230,4233
60,193188,3389
50,211656,5777
40,437938,20805
30,1347258,17570
20,1382152,34147
10,2641642,36654
5,2843254,36745
