RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786490,2654022,15512776,216917,2080310,2006601,,,,50378.68,262154,9883.915,3508.974
100,1,1517,1960.542,1.690,,,,,,,,,,
100,2,1168,1702.578,2.100,9,67.472,2.309,,,,,9,0.366,0.000
100,3,3215,4421.012,8.523,,,,,,,,,,
100,4,1983,2448.444,2.116,,,,,,,,,,
90,0,786490,1209764,66486123,21,699.704,865.551,,,,213974.4,315841,381894.2,10616362
90,1,533,770.839,3.346,16,120.116,6.750,,,,,16,0.610,0.000
90,2,367,630.513,2.070,,,,,,,,,,
90,3,2008,2862.962,2.165,,,,,,,,,,
90,4,1959,2403.206,1.530,,,,,,,,,,
80,0,786848,1263121,19116242,8,150.506,149.718,,,,224303.6,325294,411003.3,4485675
80,1,795,852.937,0.625,,,,,,,,,,
80,2,166,377.259,1.429,,,,,,,,,,
80,3,2111,3019.446,55.500,,,,,,,,,,
80,4,2011,2539.959,1.684,,,,,,,,,,
70,0,786631,1267388,5269496,12,333.849,8.658,,,,229494.1,321677,395877.0,2306221
70,1,1552,2005.556,1.904,8,61.291,2.869,,,,,8,0.334,0.000
70,2,350,616.184,2.864,,,,,,,,,,
70,3,2297,3256.668,8.338,,,,,,,,,,
70,4,1258,1584.419,1.988,,,,,,,,,,
60,0,997906,1984058,11261763,1750,27058.85,257.201,,,,358315.8,615664,772123.8,4055172
60,1,2101,2634.184,58.327,,,,,,,,,,
60,2,757,1087.851,1.203,,,,,,,,,,
60,3,2211,3311.368,22.540,9,68.716,2.835,,,,,10,0.408,0.000
60,4,1486,1876.592,2.667,,,,,,,,,,
50,0,1048653,2097201,11439108,183,2756.716,117.260,,,,385621.2,691002,849488.6,3037108
50,1,991,1267.118,2.355,,,,,,,,,,
50,2,396,730.803,3.760,,,,,,,,,,
50,3,4707,5679.556,258.696,,,,,,,,,,
50,4,2445,3330.877,9.614,,,,,,,,,,
40,0,1048717,2056425,5374467,61,1919.037,706.474,,,,382961.6,699068,816953.5,6392772
40,1,1305,1709.430,3.179,,,,,,,,,,
40,2,369,716.144,3.845,,,,,,,,,,
40,3,1834,2804.798,3.687,,,,,,,,,,
40,4,999,1283.911,2.170,,,,,,,,,,
30,0,1048836,2011623,3740052,20,328.427,128.199,,,,381647.7,694091,770305.0,1520078
30,1,1278,1622.587,2.691,,,,,,,,,,
30,2,360,672.772,2.739,,,,,,,,,,
30,3,1426,2142.671,4.175,,,,,,,,,,
30,4,308,413.804,2.731,,,,,,,,,,
20,0,1048829,1985240,7023684,17,221.039,238.546,,,,382145.8,697771,738269.5,2241389
20,1,2129,2776.192,46.914,8,60.697,1.740,,,,,8,0.346,0.000
20,2,408,692.956,3.326,,,,,,,,,,
20,3,3070,4471.611,23.880,,,,,,,,,,
20,4,665,836.629,2.323,,,,,,,,,,
10,0,1048724,1938462,55523952,20,310.425,109.646,,,,373955.6,698483,705930.5,788048.7
10,1,2015,2540.500,2.504,,,,,,,,,,
10,2,353,643.154,2.179,,,,,,,,,,
10,3,2083,2999.771,220.482,,,,,,,,,,
10,4,668,1034.086,3.806,16,116.117,4.948,,,,,16,0.600,0.000
5,0,1048653,1919523,3183325,20,160.197,12.865,,,,376592.1,701445,689991.7,1503891
5,1,1176,1478.990,1.880,8,59.808,2.861,,,,,8,0.350,0.000
5,2,582,851.598,1.573,,,,,,,,,,
5,3,2562,3864.236,5.821,,,,,,,,,,
5,4,669,764.256,0.800,,,,,,,,,,
