RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.14,0.17,0:04.33,0,104858,0,0
90,4.42,0.72,0:05.15,23691,128325,288630,113675
80,4.47,1.14,0:05.61,50259,128547,445505,325760
70,4.53,1.33,0:05.87,67903,130179,500696,439780
60,4.60,1.49,0:06.10,71854,166100,587234,480213
50,4.75,1.72,0:06.48,80330,250697,637302,512730
40,4.74,3.85,0:08.61,110547,602980,1678860,1114151
30,4.78,9.11,0:14.01,206294,1102830,3980194,4374733
20,5.04,9.29,0:14.47,209696,1137434,4150166,4621977
