RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,1446269,0
90,1452249,3280
80,1452216,3263
70,1605769,58813
60,2108255,187375
50,2891042,252694
40,7305269,427103
30,9538445,287663
20,11020578,130097
10,12918670,20895
5,13311344,72746
