RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.92,0.11,0:01.59,0,100476,0,0
90,4.19,0.25,0:01.79,1205,140475,44529,41621
80,4.14,0.37,0:01.83,1949,150704,57160,51930
70,4.25,0.37,0:01.87,2766,163311,73467,64532
60,4.23,0.41,0:01.88,3981,168778,74915,72193
50,4.65,0.70,0:02.11,19230,212012,103606,94213
40,5.23,2.01,0:02.79,6164,968910,481224,467062
30,5.33,3.14,0:03.25,9529,1340243,688901,733492
20,5.21,3.24,0:03.29,524,1381368,708731,769165
10,5.50,3.40,0:03.45,123,1382588,709334,775150
5,5.84,3.80,0:03.96,5642,1390324,719740,785370
