TIME,RECV,XMIT
5,0,0
108,0,0
211,0,0
314,0,0
417,0,0
520,328216,48734488
623,11571576,130412496
726,11571576,130412496
829,22129016,130514896
932,32686456,130617296
1035,43270356,134851560
1137,43278868,135885560
1241,55514424,158490672
1344,68825180,161051120
1446,68827196,161129704
1549,83170368,196585408
1652,91636940,196665928
1755,109752704,202182024
1858,125857764,254489144
1961,142220592,257876344
2064,171855136,263567056
2166,193374920,279167928
2269,210208876,293256200
2372,210287232,293256960
2475,231810388,293467320
2578,252804012,298298024
2681,263228196,315263832
2783,294641836,351102704
2887,313721212,408067640
