RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,99197,123856.3,25725.65,,,,,,,,,,,99197,3052.796,176.070,,,
100,1,906,1384.561,2.035,,,,,,,,,,,906,29.781,0.000,,,
100,2,873,1276.828,0.514,,,,,,,,,,,873,28.337,0.000,,,
100,3,,,,,,,,,,,,,,,,,,,
100,4,268,441.541,0.609,,,,,,,,,,,268,10.202,0.000,,,
90,0,119112,213091.1,63308.84,12113,78847.81,2608.190,2,56896.99,480262476,,19890,704.692,1.278,119112,3704.630,30.259,,,
90,1,19782,110070.6,14031.23,13849,89659.14,615.082,1,43104.64,0.000,,18810,735.793,8.381,19782,743.292,28.371,,,
90,2,18177,110712.2,1117.839,14454,91507.73,517.623,1,41577.55,0.000,,16466,600.164,0.279,18177,663.442,0.083,,,
90,3,275,484.740,3.729,,,,,,,,,,,275,11.626,0.001,,,
90,4,104,215.290,2.579,,,,,,,,,,,104,5.070,0.003,,,
80,0,119752,236837.0,26803.24,15119,99612.41,3680.328,3,54917.55,4556200,,20530,734.924,5.652,119752,3783.935,15.555,,,
80,1,26180,141169.6,4782.484,17773,114996.3,1292.512,1,30731.00,0.000,,24859,922.864,2.103,26180,955.228,0.230,,,
80,2,26060,123848.2,24766.16,15428,99804.51,1326.274,1,17632.68,0.000,,22096,833.816,3.709,26060,932.606,0.874,,,
80,3,316,504.580,0.796,,,,,,,,,,,316,12.388,0.000,,,
80,4,77,111.223,1.063,,,,,,,,,,,77,3.316,0.000,,,
70,0,119752,259792.1,32857.68,18139,121133.3,2073.202,4,65464.09,299509.0,,20532,806.548,70.742,119752,3753.206,6.691,,,
70,1,25011,159588.7,4173.899,20267,133266.1,1861.147,,,,,24064,887.201,1.786,25011,926.506,0.181,,,
70,2,21744,146537.2,21224.30,19158,123038.7,1916.723,,,,,20797,811.146,18.183,21744,821.210,11.499,,,
70,3,75,101.609,0.582,,,,,,,,,,,75,3.188,0.000,,,
70,4,73,102.772,0.586,,,,,,,,,,,73,3.010,0.000,,,
60,0,142667,302436.6,41358.29,20644,137812.6,7728.472,4,60150.28,127264183,,31988,1237.167,110.431,142667,4600.597,12.624,,,
60,1,38366,183331.6,9810.072,23015,150155.6,4904.819,1,30730.73,0.000,,31036,1181.487,108.122,38366,1366.820,2.155,,,
