RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,7.73,0.17,0:02.98,0,101049,0,0
90,7.22,0.68,0:02.97,40416,116455,61628,41251
80,7.72,0.68,0:03.18,48320,123680,69320,49189
70,7.63,0.78,0:03.18,57564,108898,66863,58573
60,7.77,0.87,0:03.25,64716,164956,96668,66140
50,8.03,0.79,0:03.32,67378,143688,87700,70032
40,8.77,3.02,0:04.35,182447,822506,473967,496898
30,9.35,3.03,0:04.60,209831,865979,520536,577644
20,9.51,3.14,0:04.74,225739,877173,535870,598532
10,9.51,3.37,0:04.84,228400,876721,536263,605301
5,11.43,4.01,0:05.78,286113,939771,562894,636489
