RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,1048779,4948965,4056620,435174,4178870,4835154,,,,76250.55,524302,20091.22,3393.201
100,1,6733,6712.988,110.214,,,,,,,,,,
100,2,2123,2949.894,78.466,,,,,,,,,,
100,3,5036,6881.382,16.790,,,,,,,,,,
100,4,3881,5056.304,19.657,8,73.813,19.633,,,,,8,0.319,0.000
90,0,1048994,2406575,3844019,17,471.280,571.367,,,,395268.2,724756,1139881,40509661
90,1,1587,2016.839,1.968,,,,,,,,,,
90,2,595,1001.622,2.345,16,114.535,6.143,,,,,16,0.607,0.000
90,3,693,895.081,0.906,,,,,,,,,,
90,4,3145,3841.069,37.116,31,237.329,12.018,,,,,31,1.214,0.000
80,0,1048930,2432894,3357623,22,204.774,26.317,,,,403220.8,760283,1149581,3703075
80,1,2161,2745.452,38.662,,,,,,,,,,
80,2,467,777.344,1.930,,,,,,,,,,
80,3,1489,2226.345,4.358,,,,,,,,,,
80,4,1056,1330.700,2.283,,,,,,,,,,
70,0,1048791,2389258,5136173,15,226.083,167.190,,,,399576.9,760970,1111702,12288587
70,1,2171,2801.081,24.801,,,,,,,,,,
70,2,455,812.240,1.094,,,,,,,,,,
70,3,2520,3645.161,9.275,8,67.271,4.455,,,,,8,0.430,0.000
70,4,1799,2268.507,2.247,,,,,,,,,,
60,0,1048924,2320710,1818778,16,139.673,34.881,,,,394747.0,758875,1044639,2075048
60,1,2041,2880.302,2.821,33,246.527,9.961,,,,,33,1.568,0.000
60,2,784,1093.569,2.974,,,,,,,,,,
60,3,2306,3262.732,10.259,,,,,,,,,,
60,4,1683,2218.752,2.609,16,120.864,10.053,,,,,16,0.606,0.000
50,0,1048933,2286731,40816690,16,140.815,21.737,,,,389421.6,768295,1013157,5371607
50,1,3371,4106.818,21.615,,,,,,,,,,
50,2,1362,2070.870,5.508,8,70.486,10.094,,,,,8,0.333,0.000
50,3,2800,4229.118,6.003,16,117.625,4.033,,,,,16,0.580,0.000
50,4,1916,2342.494,1.901,,,,,,,,,,
40,0,1048730,2232580,3633719,15,135.788,22.461,,,,388271.9,771644,975088.2,4279838
40,1,2142,2850.870,30.879,,,,,,,,,,
40,2,1230,1581.397,1.467,,,,,,,,,,
40,3,2776,4112.896,5.111,,,,,,,,,,
40,4,1429,1877.004,2.479,16,116.176,4.415,,,,,16,0.604,0.000
30,0,1049014,2172227,4316993,10,84.834,19.399,,,,388338.6,764708,905490.1,11332343
30,1,507,647.205,2.263,,,,,,,,,,
30,2,392,664.279,0.724,,,,,,,,,,
30,3,4408,5274.357,65.777,,,,,,,,,,
30,4,1613,2193.253,2.833,,,,,,,,,,
20,0,1048845,2135768,18523425,15,197.361,134.942,,,,384297.3,764733,864091.2,30456268
20,1,1191,1709.333,2.986,33,222.508,0.705,,,,,33,1.392,0.000
20,2,466,803.556,2.443,,,,,,,,,,
20,3,1270,1699.306,1.441,,,,,,,,,,
20,4,359,391.815,0.303,,,,,,,,,,
10,0,1049003,2094660,5708093,54,461.027,34.085,,,,381767.1,764527,837613.7,1226481
10,1,1000,1121.314,0.850,2,15.700,4.199,,,,,2,0.094,0.000
10,2,584,908.852,2.332,,,,,,,,,,
10,3,171,240.412,0.573,,,,,,,,,,
10,4,2208,2862.106,23.191,,,,,,,,,,
5,0,1048873,2071659,1467602,15,120.604,17.572,,,,379858.0,772451,811071.7,1803894
5,1,2057,2458.622,1.343,,,,,,,,,,
5,2,757,1025.925,0.947,,,,,,,,,,
5,3,1689,2387.278,1.243,,,,,,,,,,
5,4,1516,1866.086,1.259,,,,,,,,,,
