RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,1.94,5.54,0:07.49,435174,613607,564002,468776
90,2.22,2.02,0:04.98,17,1048768,565059,529640
80,2.28,2.05,0:05.03,14,1048778,565617,562242
70,2.35,2.00,0:05.01,15,1048780,565621,562349
60,2.30,2.06,0:04.97,16,1048783,565620,562411
50,2.37,2.03,0:04.97,16,1048786,565627,562620
40,2.52,1.90,0:04.95,15,1048790,565627,562711
30,2.42,2.02,0:04.91,10,1048796,565620,562814
20,2.49,2.01,0:04.92,15,1048796,565627,562925
10,2.58,1.93,0:04.91,14,1048800,565627,563029
5,2.59,1.94,0:04.90,15,1048801,565624,563083
