RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,7.26,0.17,0:02.83,0,101049,0,0
90,7.28,0.56,0:02.98,1290,104528,57567,44250
80,7.58,0.55,0:03.10,892,148949,85111,54968
70,7.31,0.52,0:03.01,702,121630,76078,61927
60,7.25,0.62,0:03.02,17822,120387,74012,67182
50,7.42,0.89,0:03.15,10545,231058,159278,88337
40,8.98,2.39,0:04.20,39313,486389,457841,395317
30,11.02,3.23,0:05.27,173636,539529,530118,563926
20,10.49,3.56,0:05.28,204226,539333,539282,580857
10,9.42,3.05,0:04.68,67754,547802,544791,598224
5,10.68,4.62,0:05.72,393597,569401,560133,609822
