RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100770,0
90,156883,40050
80,159541,46078
70,175654,56843
60,180351,61773
50,232036,68043
40,1231001,169944
30,1387061,242141
20,1437834,260575
10,1439980,263115
5,1461637,270889
