RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679330,119
90,694360,1534
80,696405,1765
70,718326,8758
60,785213,38725
50,896895,75950
40,1038070,130848
30,1212487,188989
20,1336655,193635
10,1484535,252161
5,1567335,246004
