RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.17,3.57,0:05.75,108661,940124,558103,123020
90,2.25,2.77,0:05.31,95,1048696,565329,545260
80,2.20,2.77,0:05.27,15,1048780,565617,562246
70,2.27,2.54,0:05.13,17,1048781,565619,562279
60,2.28,2.52,0:05.11,14,1048785,565616,562404
50,2.23,2.74,0:05.30,16,1048788,565617,562664
40,2.33,2.37,0:05.03,14,1048794,565611,562704
30,2.40,2.19,0:04.93,14,1048795,565624,562794
20,2.41,2.25,0:05.00,14,1048800,565626,562877
10,2.37,2.05,0:04.76,15,1048800,565623,562970
5,2.49,1.89,0:04.72,14,1048802,565622,563005
