RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,1048765,3138320,38341980,108661,2399254,5446323,,,,66699.15,524307,17397.72,851.952
100,1,5167,6025.564,242.010,,,,,,,,,,
100,2,1004,1383.162,2.748,,,,,,,,,,
100,3,2372,3047.783,7.072,,,,,,,,,,
100,4,2262,2719.839,10.457,,,,,,,,,,
90,0,1048784,1891688,4539719,95,1706.134,74.721,37,878855.4,54734431,386478.5,745018,680143.0,396067.2
90,1,1468,1631.466,1.875,,,,,,,,,,
90,2,400,751.993,5.368,,,,,,,,,,
90,3,332,361.174,1.058,,,,,,,,,,
90,4,2871,3566.959,4.278,,,,,,,,,,
80,0,1048720,1955974,21994605,15,288.782,79.919,31,764458.9,117105146,394256.8,758425,718263.9,406114.0
80,1,2060,2611.117,3.106,,,,,,,,,,
80,2,264,481.945,0.685,,,,,,,,,,
80,3,2048,2590.843,1.677,,,,,,,,,,
80,4,814,1052.042,2.358,,,,,,,,,,
70,0,1049017,1953969,12126274,17,367.624,102.885,32,607632.8,73145543,392885.5,751971,718773.6,1315491
70,1,2360,3044.466,12.776,8,117.191,2.661,,,,,8,0.314,0.000
70,2,364,663.779,2.638,,,,,,,,,,
70,3,2462,3227.689,4.268,,,,,,,,,,
70,4,1415,1875.579,2.329,,,,,,,,,,
60,0,1048795,1959434,2237429,14,270.520,75.993,29,581259.1,119926927,392121.0,758871,730463.7,784080.2
60,1,79,346.208,31.684,16,226.661,3.228,,,,,16,0.550,0.000
60,2,1129,1566.770,2.771,,,,,,,,,,
60,3,2909,4005.415,2.996,,,,,,,,,,
60,4,1913,2401.304,2.766,,,,,,,,,,
50,0,1048800,1973492,9567491,16,303.714,84.067,28,749594.0,258930801,384797.9,763446,757882.7,3711235
50,1,2398,3108.160,12.309,8,124.646,11.082,,,,,8,0.306,0.000
50,2,918,1258.480,2.444,,,,,,,,,,
50,3,3167,4138.970,12.131,,,,,,,,,,
50,4,1524,2028.788,2.842,,,,,,,,,,
40,0,1048915,1989058,3900820,14,230.633,48.491,19,443663.8,123780174,381332.6,772634,764536.8,2418152
40,1,1062,1459.197,3.893,16,227.536,2.496,,,,,16,0.504,0.000
40,2,637,949.647,1.647,,,,,,,,,,
40,3,4550,5538.214,48.479,,,,,,,,,,
40,4,2454,3062.123,5.450,,,,,,,,,,
30,0,1048917,1997016,4666280,14,259.420,70.051,17,322450.6,125204632,379357.2,763928,764694.7,996679.0
30,1,2704,3541.538,8.191,,,,,,,,,,
30,2,554,840.415,1.556,,,,,,,,,,
30,3,1660,2174.354,2.672,,,,,,,,,,
30,4,1234,1552.119,2.318,,,,,,,,,,
20,0,1048959,2003360,1404808,14,200.990,1.645,14,398857.3,51329250,378863.9,770381,775259.1,580762.8
20,1,2640,3215.572,4.641,,,,,,,,,,
20,2,509,817.556,3.626,,,,,,,,,,
20,3,2309,2992.868,10.163,,,,,,,,,,
20,4,1729,2151.017,2.693,,,,,,,,,,
10,0,1048740,2020124,1289604,15,315.942,138.180,5,110845.8,17666735,377800.9,773804,784014.1,1088805
10,1,2650,3476.965,4.064,,,,,,,,,,
10,2,949,1242.947,1.233,,,,,,,,,,
10,3,2571,3350.943,3.745,,,,,,,,,,
10,4,1298,1485.035,1.438,,,,,,,,,,
5,0,1048896,2019339,42354698,22,387.829,69.064,3,59865.25,23186188,382014.3,769772,782426.5,1323237
5,1,966,1254.270,2.461,,,,,,,,,,
5,2,495,845.782,3.034,,,,,,,,,,
5,3,1823,2211.900,2.327,,,,,,,,,,
5,4,514,691.903,3.152,,,,,,,,,,
