RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100881,0
90,167356,3395
80,187048,2875
70,193099,1894
60,198621,970
50,226834,3274
40,1299594,16885
30,1616683,234
20,1633307,87
10,1725738,48155
5,2134707,46276
