RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,678570,890739.4,216000.0,94,821.018,93.316,,,,46011.25
100,1,14502,22240.02,128.148,,,,,,,
100,2,17296,26075.49,264.825,,,,,,,
100,3,14494,22122.92,153.394,16,120.472,42.846,,,,
100,4,14319,21259.15,161.332,,,,,,,
90,0,689606,909777.5,146677.2,56,604.406,101.058,,,,56127.34
90,1,14307,21825.98,157.417,,,,,,,
90,2,15432,24333.84,288.219,,,,,,,
90,3,17496,28120.52,622.247,16,101.297,1.672,,,,
90,4,16126,25766.15,296.437,9,84.045,80.194,,,,
80,0,699222,938485.0,518706.4,385,7634.038,141.166,1,17080.96,0.000,59556.82
80,1,15109,23988.36,902.316,16,97.855,1.448,,,,
80,2,15691,24600.56,357.147,,,,,,,
80,3,16318,26025.38,142.066,,,,,,,
80,4,15899,24529.32,154.147,,,,,,,
70,0,715680,977271.4,1575663,872,17122.03,138.673,7,110581.0,15012132,69415.72
70,1,16883,26346.27,475.622,16,118.145,47.445,,,,
70,2,15864,25781.62,234.190,29,193.151,11.263,,,,
70,3,15137,23148.94,356.694,,,,,,,
70,4,16348,26586.06,702.071,,,,,,,
60,0,777850,1224476,7361040,12491,144663.7,9029.429,7,185492.5,410968969,112721.4
60,1,17212,27956.70,169.178,,,,,,,
60,2,18394,28508.81,212.905,,,,,,,
60,3,18580,28773.45,450.248,,,,,,,
60,4,17720,28353.46,1562.339,,,,,,,
50,0,909198,1367672,12956357,5833,74204.78,944.235,12,230681.2,116559209,204043.3
50,1,19830,31336.52,406.631,,,,,,,
50,2,17967,28107.14,1260.900,,,,,,,
50,3,17433,26002.18,213.489,,,,,,,
50,4,19739,30374.31,327.045,,,,,,,
40,0,1037131,1606303,4252578,6834,47063.02,153.126,12,245539.1,142075329,360858.8
40,1,16623,26275.56,508.642,,,,,,,
40,2,19774,30824.96,6674.455,,,,,,,
40,3,18331,28300.21,1050.385,30,189.729,5.623,,,,
40,4,18633,27629.98,268.937,,,,,,,
30,0,1169278,1962056,6380787,15846,128923.4,5581.077,11,255386.8,329724018,503409.0
30,1,18244,27428.77,384.241,,,,,,,
30,2,19301,30793.31,286.432,,,,,,,
30,3,19279,28355.85,375.731,,,,,,,
30,4,17356,25727.14,1267.355,,,,,,,
20,0,1266314,2109817,1027882,2245,29035.16,673.927,13,200197.8,90366024,633990.2
20,1,18041,28771.43,230.637,16,119.155,40.858,,,,
20,2,19649,28595.49,262.551,32,207.968,6.130,,,,
20,3,17785,26447.54,302.343,2,43.032,486.283,,,,
20,4,19115,28429.21,2694.221,,,,,,,
10,0,1373884,2394566,4202469,2100,24474.13,3669.304,12,144350.3,10730335,776706.0
10,1,19020,30737.83,791.865,,,,,,,
10,2,21172,33160.99,652.577,,,,,,,
10,3,20890,32484.26,374.169,,,,,,,
10,4,22215,35462.00,266.107,16,131.512,69.794,,,,
5,0,1449115,2603265,2696556,3324,33782.93,278.863,12,89585.16,9260231,869960.7
5,1,22176,37194.01,401.276,,,,,,,
5,2,23275,38029.88,1802.228,,,,,,,
5,3,23388,37600.34,643.132,,,,,,,
5,4,23463,39021.90,1571.013,,,,,,,
