RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,678956,147
90,689875,112
80,699485,438
70,716000,926
60,778495,12546
50,909776,5885
40,1037820,6888
30,1169898,15900
20,1266893,2301
10,1374523,2154
5,1449868,3374
