RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
20,5.39,66.88,1:17.69,2735725,7150567,10579972,17596604
20,5.56,66.43,1:17.62,2729034,7149563,10580001,17578532
20,5.50,67.12,1:18.04,2779009,7103376,10579815,17598295
20,5.29,66.86,1:17.80,2731792,7143789,10579677,17595903
20,5.42,66.79,1:17.73,2732805,7145342,10580176,17601425
20,5.39,66.16,1:17.18,2654161,7227298,10580774,17567119
20,5.46,67.41,1:18.18,2783796,7099500,10579490,17594390
20,5.49,66.58,1:17.73,2731746,7147624,10579317,17603029
20,5.37,66.86,1:17.90,2748370,7131337,10579932,17595847
