RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,617521,2020
90,1049422,105
80,1049440,100
70,1049399,101
60,1049426,100
50,1049445,101
40,1049491,103
30,1049483,104
20,1049456,101
10,1049484,98
5,1049489,100
