RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,727627,692
90,906576,32842
80,904429,32850
70,904162,32830
60,1098036,67001
50,1138999,118771
40,1132347,175412
30,1139230,118704
20,1142441,125746
10,1143778,124111
5,1130479,167505
