RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.98,0.11,0:01.62,0,100476,0,0
90,4.15,0.31,0:01.79,1317,140502,44683,41735
80,4.19,0.36,0:01.83,2272,151677,57961,52092
70,4.23,0.35,0:01.86,2441,161919,72770,63661
60,4.19,0.42,0:01.88,3981,168409,74867,72178
50,4.74,0.69,0:02.14,26227,209448,106759,100825
40,5.21,2.12,0:02.82,6483,1016249,505541,490392
30,5.45,3.22,0:03.33,8548,1340657,688877,738291
20,5.19,3.21,0:03.26,339,1373522,704811,767340
10,5.43,3.25,0:03.38,127,1382589,709337,774866
5,5.93,3.78,0:03.99,4990,1390041,717942,783709
