RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.95,0.08,0:01.59,0,100476,0,0
90,4.18,1.02,0:02.01,42216,105910,59127,45736
80,4.23,1.09,0:02.09,49922,118062,74758,54456
70,4.27,1.20,0:02.17,58343,118973,76808,63701
60,4.08,1.39,0:02.17,63805,109286,73611,69249
50,4.38,1.63,0:02.35,71519,170558,109063,84097
40,5.38,5.06,0:03.90,159648,989179,577328,357649
30,5.92,7.43,0:05.15,252411,1075713,679404,749361
20,4.91,7.97,0:05.08,261202,1112747,706205,788269
10,5.13,8.00,0:05.28,283758,1099131,709918,798690
5,5.49,8.80,0:05.77,295673,1139966,729129,812151
