RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.07,5.41,0:07.49,438429,610352,564060,472225
90,2.27,1.95,0:04.96,22,1048763,565076,530695
80,2.20,2.11,0:05.02,14,1048778,565616,562244
70,2.37,1.98,0:05.01,14,1048781,565615,562345
60,2.39,1.97,0:04.97,15,1048783,565618,562400
50,2.41,1.98,0:04.96,16,1048786,565623,562622
40,2.46,1.98,0:04.94,10,1048794,565623,562697
30,2.46,1.98,0:04.91,15,1048793,565625,562822
20,2.57,1.92,0:04.92,15,1048796,565624,562928
10,2.56,1.95,0:04.91,14,1048800,565625,563030
5,2.51,2.04,0:04.91,15,1048801,565623,563082
