RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.46,0.09,0:00.96,0,100537,0,0
90,4.62,0.95,0:01.13,42354,120395,62392,46173
80,4.68,1.03,0:01.18,51101,129880,78393,56206
70,4.74,1.45,0:01.30,74340,154530,111664,81706
60,4.85,1.48,0:01.28,85799,164114,113251,93743
50,5.24,1.30,0:01.30,80107,206676,132757,86854
40,6.79,5.77,0:02.26,338269,524121,435081,364609
30,5.55,13.36,0:03.30,715439,799441,718098,785826
20,4.71,15.66,0:03.67,846317,845872,748108,837281
10,6.36,16.10,0:04.26,1022853,1030274,769759,945056
5,8.91,18.29,0:05.78,1415694,1539496,756018,1052471
