RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105012,0
90,142087,21160
80,173848,48481
70,180980,62042
60,199498,74220
50,271011,79918
40,818585,124457
30,1499226,221385
20,1536955,229479
10,2980474,454528
5,3108209,459234
