RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.61,0.71,0:03.34,86,525548,120184,10869
90,2.65,5.05,0:10.10,49213,737357,1708082,1398759
80,2.78,5.53,0:10.75,49122,737443,1989561,1412354
70,2.65,6.48,0:11.54,49210,737362,2271452,1416655
60,2.74,10.97,0:16.47,92542,903075,3403091,2530655
50,2.80,12.52,0:18.27,103054,945674,4201106,2788092
40,2.82,13.24,0:19.03,103281,945447,4493069,2817947
30,2.78,14.15,0:19.79,104682,944051,4787594,2834155
20,2.86,14.73,0:20.50,104686,944042,5063037,2838219
10,2.86,15.25,0:21.01,107007,941721,5343566,2834501
5,2.78,15.44,0:21.28,103751,944977,5452957,2817424
