RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100838,0
90,149540,42266
80,165497,50439
70,184587,58491
60,174124,63427
50,260682,73928
40,1403932,157340
30,1624642,250818
20,1625593,252114
10,1773658,266256
5,2240048,317727
