TIME,RECV,XMIT
5,0,0
108,0,0
210,0,0
313,0,0
417,0,0
520,0,0
623,0,0
726,75144,6655008
829,2178868,153664656
932,5089024,358339824
1035,6316684,442853424
1138,6618068,463969608
1242,6945240,486614880
1345,8676220,609671712
1448,11036620,773905320
1551,11550600,809565216
1654,11924460,835759536
1757,12720168,892607300
1861,15300112,1073339420
1964,16417540,1150538808
2067,16858856,1181650536
2170,17327452,1214126280
2273,19141324,1342387224
2376,21082668,1477459560
2479,21714756,1521451248
2583,22233760,1558066824
2686,23267980,1631106840
2789,25454784,1784194844
2892,134925716,1880018156
2995,272252376,1965492752
3097,390658012,2151239104
3200,525823024,2251561320
3303,667297444,2288755364
3406,813570236,2291251088
3509,960606164,2293760504
3612,1107660516,2296270288
3715,1255987740,2298818464
3818,1404197640,2301348004
3921,1551699688,2303866892
4023,1700052676,2306396360
4126,1847552556,2308914948
4229,1994725068,2311427768
4332,2142864508,2313953756
4435,2287470108,2316422028
