RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.23,0.88,0:03.15,1601,701288,189463,9064
90,2.25,1.89,0:04.33,32827,753739,379935,282924
80,2.31,1.84,0:04.34,32817,753749,444608,283845
70,2.38,1.77,0:04.35,32809,753765,492878,284548
60,2.30,3.05,0:05.48,66009,930606,564476,498064
50,2.42,3.36,0:05.91,79765,968962,565367,550243
40,2.38,3.09,0:05.63,92728,955999,565585,563026
30,2.36,4.30,0:06.79,183455,865272,565585,563018
20,2.47,2.88,0:05.49,82325,966402,565579,563022
10,2.42,3.31,0:05.90,124234,924493,565588,563030
5,2.54,4.64,0:07.29,236925,811802,565580,563013
