RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,702814,640473.8,396271.0,1601,49407.93,75.665,,,,,214812,109841.6,19598.57
100,1,742,920.091,1.637,,,,,,,,,,
100,2,398,614.197,1.910,,,,,,,,,,
100,3,1349,1647.667,1.259,,,,,,,,,,
100,4,1438,1666.155,0.758,,,,,,,,,,
90,0,786695,1609240,19247566,32827,646348.3,11753.87,5,171424.7,83834490,,376831,416250.7,507764.9
90,1,110,117.389,0.266,,,,,,,,,,
90,2,1146,1722.272,2.984,2,38.197,26.813,,,,,7,0.243,0.000
90,3,2634,3498.837,3.601,,,,,,,,,,
90,4,2014,2651.800,3.051,,,,,,,,,,
80,0,786546,1624220,5120425,32817,657456.9,14483.61,4,128586.7,182142489,,376690,414987.1,250349.5
80,1,1247,1634.835,3.290,3,58.419,43.920,,,,,17,0.651,0.000
80,2,221,412.645,0.479,,,,,,,,,,
80,3,1747,2371.977,2.844,,,,,,,,,,
80,4,1593,1910.632,1.367,,,,,,,,,,
70,0,786611,1643807,7724252,32809,660466.8,15550.80,3,97831.13,337390701,,378492,428014.1,374550.8
70,1,1869,2364.744,2.111,,,,,,,,,,
70,2,319,594.437,4.310,,,,,,,,,,
70,3,2022,2518.492,1.461,,,,,,,,,,
70,4,1295,1557.192,1.851,,,,,,,,,,
60,0,996540,2179839,141035113,66009,1220657,87709.45,12,593315.2,1365222939,,559161,297489.0,148744.6
60,1,2426,3028.264,5.707,,,,,,,,,,
60,2,654,1008.634,3.660,,,,,,,,,,
60,3,3894,5264.731,96.521,5,74.389,2.847,,,,,24,0.955,0.000
60,4,2338,3008.788,12.314,,,,,,,,,,
50,0,1048652,2423961,3046431,79765,1441015,156126.8,19,765386.9,352127895,,608230,296612.3,1644085
50,1,1638,2113.017,3.326,,,,,,,,,,
50,2,519,895.341,5.217,,,,,,,,,,
50,3,5265,6149.273,117.285,,,,,,,,,,
50,4,2781,3441.176,4.170,,,,,,,,,,
40,0,1048791,2737708,5153076,92728,1700535,77774.19,5,145149.3,279727022,,610710,327806.2,193460.0
40,1,2642,3186.977,4.218,,,,,,,,,,
40,2,1035,1567.562,4.367,2,35.153,0.856,,,,,14,0.532,0.000
40,3,3888,5065.086,14.427,,,,,,,,,,
40,4,1996,2432.335,2.121,,,,,,,,,,
30,0,1048790,3975519,12181537,183456,3032373,2255034,2,80891.90,323722180,,595266,262342.7,340743.9
30,1,3273,3980.071,11.545,,,,,,,,,,
30,2,515,835.685,1.403,,,,,,,,,,
30,3,2147,2813.516,35.728,,,,,,,,,,
30,4,1411,1746.127,2.555,,,,,,,,,,
20,0,1048848,2439984,3687229,82325,1425233,47378.09,11,290317.5,77171047,,608159,305453.5,168658.8
20,1,3128,4203.548,24.342,,,,,,,,,,
20,2,522,804.433,2.537,,,,,,,,,,
20,3,2831,3779.116,4.241,,,,,,,,,,
20,4,2338,2891.189,10.397,1,17.914,0.000,,,,,9,4.481,1.801
10,0,1048708,3100397,18377159,124234,2041714,184471.4,1,26109.84,0.000,,612319,345308.8,1979852
10,1,2808,3640.732,5.204,,,,,,,,,,
10,2,439,737.385,3.635,2,46.859,0.909,,,,,8,0.343,0.000
10,3,3222,3916.204,8.998,,,,,,,,,,
10,4,2690,3169.289,4.121,,,,,,,,,,
5,0,1048912,4427854,2073622,236925,3484249,343409.7,5,101194.1,18918905,,587136,250104.5,575460.1
5,1,3091,3740.125,20.096,,,,,,,,,,
5,2,499,922.809,4.349,,,,,,,,,,
5,3,1464,1822.788,1.638,,,,,,,,,,
5,4,472,713.445,4.972,,,,,,,,,,
