RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.87,0.10,0:03.98,0,104760,0,0
90,3.89,0.35,0:04.25,8367,133049,37319,22952
80,3.82,0.47,0:04.29,7677,168055,74182,55348
70,3.74,0.47,0:04.21,4630,175696,74432,69753
60,3.71,0.43,0:04.15,3344,177080,74605,77853
50,3.80,0.46,0:04.26,5344,191627,83427,80571
40,3.93,1.18,0:05.12,26690,416711,201527,171614
30,4.32,2.26,0:06.58,17291,1288191,667207,710146
20,4.40,2.39,0:06.80,33518,1305911,688993,742421
10,4.73,4.08,0:08.82,39584,2624721,1277415,1324093
5,4.68,4.20,0:08.88,36696,2628264,1282399,1612872
