RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,104685,79514.04,1121.381,,,,,,,6105.472,,,
100,1,461,517.218,0.365,,,,,,,,,,
100,2,156,322.827,0.106,,,,,,,,,,
100,3,1210,1517.493,1.700,,,,,,,,,,
100,4,1439,1610.299,1.043,,,,,,,,,,
90,0,141409,251184.6,132389.3,8367,132644.4,2174.537,1,28256.95,0.000,17864.48,33968,1058.075,0.156
90,1,1189,1336.542,1.822,,,,,,,,,,
90,2,443,715.522,2.054,,,,,,,,,,
90,3,3743,4209.687,107.723,,,,,,,,,,
90,4,1749,2440.895,2.393,,,,,,,,,,
80,0,175657,288773.6,4628366,7677,121722.7,699.392,3,105905.9,237855448,40711.16,68288,2141.424,13.434
80,1,1489,1763.872,2.840,,,,,,,,,,
80,2,294,870.212,16.246,27,369.204,0.352,,,,,27,0.830,0.000
80,3,658,768.614,3.135,,,,,,,,,,
80,4,1723,2336.504,2.961,,,,,,,,,,
70,0,180325,255150.5,180395.6,4630,69451.87,96.756,5,149391.1,7129261,51767.71,72872,2500.618,1145.890
70,1,1422,1830.920,2.384,,,,,,,,,,
70,2,364,858.277,10.916,16,225.217,1.528,,,,,16,0.550,0.000
70,3,2014,2531.309,2.453,,,,,,,,,,
70,4,988,1291.314,2.066,,,,,,,,,,
60,0,180499,244821.2,307932.3,3352,49051.35,106.898,5,132619.8,41985677,56916.74,72964,2554.147,1258.142
60,1,1707,2164.282,2.255,,,,,,,,,,
60,2,453,720.698,1.825,,,,,,,,,,
60,3,2423,2821.413,6.525,,,,,,,,,,
60,4,840,1064.267,2.146,,,,,,,,,,
50,0,197023,287466.4,207262.4,5344,78256.67,107.102,6,134995.5,76148164,58336.26,81264,2664.116,26.028
50,1,1656,2032.700,1.455,,,,,,,,,,
50,2,341,629.859,4.746,,,,,,,,,,
50,3,2781,3627.150,4.629,,,,,,,,,,
50,4,1261,2036.633,6.981,33,480.708,7.627,,,,,33,1.059,0.000
40,0,443433,872909.6,34141752,26690,443529.5,9910.290,6,153472.6,102696350,119967.5,222994,13352.06,1806.859
40,1,4675,4971.733,357.521,,,,,,,,,,
40,2,425,742.938,4.930,,,,,,,,,,
40,3,3384,4537.428,9.250,,,,,,,,,,
40,4,1986,2553.080,2.359,,,,,,,,,,
30,0,1305616,1607790,1829665,17299,287108.6,4964.365,19,297173.0,56676418,474959.1,678597,22730.04,1188.372
30,1,1263,1555.281,2.790,,,,,,,,,,
30,2,317,680.329,3.058,,,,,,,,,,
30,3,5933,7094.219,342.812,,,,,,,,,,
30,4,3271,4587.672,14.925,16,226.027,1.058,,,,,16,0.535,0.000
20,0,1339428,1919422,5197625,33518,534196.3,20056.30,6,93493.35,6177275,487001.1,701630,23043.35,1272.219
20,1,2511,3004.805,4.399,,,,,,,,,,
20,2,328,710.413,2.933,,,,,,,,,,
20,3,3181,4461.410,13.455,,,,,,,,,,
20,4,1101,1200.727,1.447,,,,,,,,,,
10,0,2664358,3317259,2299328,39584,593180.6,12433.64,6,103773.8,24019945,960158.4,1508706,51542.30,15376.80
10,1,3910,5371.365,13.244,,,,,,,,,,
10,2,1708,2351.715,2.672,,,,,,,,,,
10,3,5926,8446.959,94.128,8,128.901,18.739,,,,,9,0.345,0.000
10,4,3486,4401.950,8.319,,,,,,,,,,
5,0,2665015,3412372,1106885,36696,521296.6,8795.090,7,94214.32,211963.4,1089437,1509198,51058.48,589519.1
5,1,4186,5429.424,534.945,,,,,,,,,,
5,2,1047,1937.328,6.172,16,224.402,1.115,,,,,16,0.529,0.000
5,3,5642,7589.404,32.387,,,,,,,,,,
5,4,3158,4085.740,17.706,,,,,,,,,,
