RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,99699,73695.42,1789.089,,,,,,,5958.441,,,
100,1,1214,1972.304,287.273,,,,,,,981.122,,,
100,2,225,405.073,1.749,,,,,,,,,,
100,3,2033,2268.639,6.377,,,,,,,,,,
100,4,1421,2006.310,2.107,,,,,,,,,,
90,0,115943,154976.2,79980.76,150,4600.186,2132.285,1,15557.42,0.000,25862.01,22487,34828.45,2144.910
90,1,25643,107538.9,192329.3,692,5472.565,19.352,,,,23032.78,32453,49974.19,43274.12
90,2,123,313.472,9.297,1,17.158,0.000,,,,,1,0.046,0.000
90,3,1705,2233.388,2.204,,,,,,,,,,
90,4,1000,1296.762,2.015,15,107.886,1.908,,,,,15,0.684,0.000
80,0,121274,161805.7,273167.4,279,5586.031,1548.295,2,41706.53,42910255,29360.71,27536,33145.34,3564.869
80,1,35120,135257.7,159371.2,2738,25958.47,122.928,,,,26622.55,38305,48047.74,13451.36
80,2,303,557.142,4.009,11,94.345,28.320,,,,,16,0.777,0.000
80,3,1399,1981.894,2.652,,,,,,,,,,
80,4,499,709.418,3.253,,,,,,,,,,
70,0,126364,158973.0,117519.4,178,4727.465,2670.160,3,60931.52,21177167,32111.51,30522,22908.36,2238.685
70,1,39984,140744.2,149427.0,3329,28713.46,229.200,,,,28305.28,41978,45441.76,43949.50
70,2,173,331.178,1.856,,,,,,,,,,
70,3,545,660.675,2.196,,,,,,,,,,
70,4,1838,2048.153,7.908,,,,,,,,,,
60,0,129902,172028.3,116801.8,69,3468.038,5733.290,4,63509.54,4319523,35885.33,34570,25955.06,13469.69
60,1,48411,162074.9,63984.36,5299,41396.43,279.218,,,,30917.91,47874,45059.53,21195.11
60,2,406,599.806,1.837,,,,,,,,,,
60,3,1926,2139.840,5.719,,,,,,,,1,0.169,0.000
60,4,929,1142.039,0.994,,,,,,,,,,
50,0,167689,329531.8,3138269,14803,135168.1,300242.7,4,56487.61,7185119,40125.48,53109,24229.88,7013.591
50,1,81334,296971.0,521503.1,18016,154198.5,5805.606,,,,35625.75,65752,44030.10,41829.57
50,2,120,270.521,0.211,,,,,,,,,,
50,3,2360,3163.820,11.092,1,12.385,0.000,,,,,1,0.038,0.000
50,4,1622,2011.788,2.000,,,,,,,,,,
40,0,650677,866189.1,3010517,2234,41609.72,3406.719,4,67801.52,10420686,287003.7,310368,32657.35,297159.0
40,1,466690,740539.9,5679637,2197,41794.96,3018.278,,,,255916.7,275771,68509.38,164475.8
40,2,220,468.070,4.196,,,,,,,,,,
40,3,587,835.287,2.232,2,90.335,56.636,,,,,2,0.118,0.000
40,4,217,317.156,5.579,,,,,,,,,,
30,0,744168,1092465,22629896,2060,50253.79,578.169,5,67777.01,1128461,370943.4,377586,69619.40,104317.6
30,1,610834,962795.4,16234179,1974,51822.74,519.615,,,,350993.1,349040,63992.82,215190.8
30,2,555,834.046,1.316,,,,,,,,,,
30,3,2500,3611.623,7.624,2,70.862,3.045,,,,,2,0.114,0.000
30,4,2573,3258.747,6.121,,,,,,,,,,
20,0,750977,1126668,8360630,279,6335.299,1801.703,4,65218.67,3721861,399234.1,389379,81374.79,104358.1
20,1,630078,990065.2,15180775,133,4001.231,708.577,,,,379222.9,359030,67660.16,297328.7
20,2,559,846.370,2.429,,,,,,,,,,
20,3,1456,2211.082,2.404,,,,,,,,,,
20,4,1716,2050.143,2.472,,,,,,,,,,
10,0,753027,1185702,214832.6,103,4409.199,4412.783,7,64024.28,6738670,428547.0,394452,88738.12,151960.5
10,1,630100,1045959,5293319,,,,,,,414062.7,359191,69187.20,372871.9
10,2,1232,1741.768,2.822,,,,,,,,,,
10,3,2567,3819.903,5.176,2,62.343,9.702,,,,,2,0.149,0.000
10,4,1500,2065.036,3.479,16,114.574,2.114,,,,,16,0.703,0.000
5,0,755289,1288918,1441673,998,41652.75,2692.771,28,67362.27,392563.4,468160.8,396507,87244.82,1785977
5,1,633437,1141299,10502843,2597,46163.19,1481.852,,,,441483.8,360270,55413.15,2409369
5,2,939,1531.949,3.179,,,,,,,,,,
5,3,3063,4673.804,29.964,1,39.376,0.000,,,,,1,0.074,0.000
5,4,2235,2845.363,14.885,,,,,,,,,,
