RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99436,73291.09,6223.213,,,,,,,6147.433
100,1,1281,1895.225,252.759,,,,,,,942.476
100,2,199,342.072,1.949,,,,,,,
100,3,526,650.435,0.689,,,,,,,
100,4,379,508.670,3.850,,,,,,,
90,0,120543,160892.9,221655.1,193,2699.567,102.173,2,85712.50,441080403,25898.68
90,1,27246,110590.3,7844.863,34,284.161,24.340,1,57527.53,0.000,25076.23
90,2,220,446.641,5.341,8,60.080,1.729,,,,
90,3,,,,,,,,,,
90,4,1983,2657.165,2.696,,,,,,,
80,0,128510,171682.7,302831.0,90,1012.701,62.452,4,137289.4,97605844,31436.66
80,1,34187,124331.0,90902.93,711,6045.502,33.014,1,48095.41,0.000,27720.64
80,2,267,419.833,1.441,,,,,,,
80,3,1481,1783.150,1.674,,,,,,,
80,4,640,841.008,2.198,,,,,,,
70,0,130374,179086.7,86691.34,87,1115.686,86.770,5,158910.8,160281000,34366.52
70,1,35189,123545.0,34120.37,14,206.439,80.905,1,18732.35,0.000,30334.56
70,2,170,324.864,0.387,,,,,,,
70,3,2518,2857.055,23.568,,,,,,,
70,4,1400,1925.700,1.468,,,,,,,
60,0,130343,186519.1,82174.12,74,746.577,56.966,7,130652.0,76246325,35887.03
60,1,38006,127151.5,41564.97,31,232.901,2.266,,,,32481.28
60,2,367,588.501,4.387,,,,,,,
60,3,1284,1512.762,0.991,,,,,,,
60,4,644,788.732,0.800,,,,,,,
50,0,147339,218097.7,145486.1,1782,16953.23,50.330,6,118732.7,47436569,38658.90
50,1,83198,198465.1,70211.86,4270,41841.71,856.793,,,,38781.87
50,2,362,373.936,1.691,,,,,,,
50,3,328,402.283,1.011,,,,,,,
50,4,1749,2401.712,1.272,,,,,,,
40,0,643107,685957.5,1874617,1448,18768.23,93.107,6,155883.7,105862546,187950.0
40,1,505964,599773.8,1704300,952,13137.77,94.740,1,31387.65,0.000,175259.9
40,2,488,704.170,1.645,,,,,,,
40,3,1522,1820.679,2.071,,,,,,,
40,4,1478,1750.379,6.957,,,,,,,
30,0,746694,1175200,2875748718,336,6458.060,133.740,8,146751.7,74177362,351382.6
30,1,612706,1046051,3554406,191,3913.958,124.480,4,92131.96,7072351,327100.5
30,2,334,695.191,9.754,,,,,,,
30,3,3372,4597.475,9.494,8,78.679,28.590,,,,
30,4,765,901.220,1.085,,,,,,,
20,0,751425,1222702,11343669,127,1929.747,127.375,8,133174.0,11797692,359594.1
20,1,629892,1067659,2864494,,,,2,40158.36,2786744,334618.2
20,2,965,866.712,0.828,,,,,,,
20,3,3359,4654.964,4.467,,,,,,,
20,4,2221,2852.685,18.850,32,263.873,20.181,,,,
10,0,753431,1220537,36768595,119,1794.397,122.832,6,120096.0,6758204,361619.1
10,1,630367,1071407,56732557,13,248.272,120.593,1,25076.11,0.000,338236.4
10,2,489,842.650,4.278,,,,,,,
10,3,2771,4157.843,3.862,,,,,,,
10,4,2244,2843.034,13.583,,,,,,,
5,0,757445,1387063,27490828,451,5958.153,103.141,8,103415.9,8249498,420459.7
5,1,636265,1272372,5553092,1955,26095.96,93.593,,,,399787.0
5,2,820,1252.629,2.987,,,,,,,
5,3,3853,5413.723,13.640,,,,,,,
5,4,2286,2842.293,8.861,,,,,,,
