RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105008,0
90,144969,22102
80,175329,50393
70,182563,64396
60,208140,73071
50,302959,77365
40,858973,133069
30,1365240,219788
20,1395750,232636
10,2783674,452863
5,2835698,461864
