RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,99436,73152.09,5419.894,,,,,,,6282.187,,,
100,1,1518,2319.920,228.615,,,,,,,986.789,,,
100,2,180,304.246,2.249,,,,,,,,,,
100,3,1563,1863.244,1.738,,,,,,,,,,
100,4,860,1059.279,2.383,,,,,,,,,,
90,0,115993,155753.5,137292.4,147,4881.988,2781.338,1,14831.60,0.000,25952.43,22578,35997.96,2831.533
90,1,25086,104625.3,35675.62,362,2628.362,11.735,,,,22790.45,32009,50613.97,17418.52
90,2,385,621.258,2.090,9,70.346,2.669,,,,,9,0.433,0.000
90,3,1993,2066.688,7.484,,,,,,,,,,
90,4,1038,1410.793,2.455,,,,,,,,,,
80,0,121277,163633.8,182776.9,226,5661.987,2290.198,2,43343.13,56777469,29447.03,27515,34578.35,6930.379
80,1,33656,127249.5,34154.76,2061,19608.12,60.453,,,,25826.05,37260,48720.16,34414.74
80,2,104,232.933,0.164,,,,,,,,,,
80,3,1309,1611.759,1.667,,,,,,,,,,
80,4,114,122.991,0.362,,,,,,,,,,
70,0,126354,166297.9,507133.7,160,3937.946,2655.801,3,55948.09,26009738,32531.12,31556,28489.97,3477.630
70,1,40166,147222.4,58939.08,3545,31465.83,162.240,,,,28380.48,42479,48651.81,115225.6
70,2,435,598.481,1.419,,,,,,,,,,
70,3,1179,1481.032,2.727,,,,,,,,,,
70,4,2633,2756.847,15.527,,,,,,,,,,
60,0,130004,171162.9,1962146,69,3165.043,5195.724,4,65070.90,8438669,35329.84,34791,26937.44,3829.324
60,1,49211,167676.3,56091.73,5788,46498.31,292.654,,,,31295.40,48409,46254.61,24485.69
60,2,226,532.649,7.627,16,129.837,18.322,,,,,16,0.659,0.000
60,3,1577,1844.425,1.040,,,,,,,,,,
60,4,1020,1287.901,1.578,,,,,,,,,,
50,0,167139,334522.5,1122319,15237,140633.0,103976.5,4,57790.73,2115756,39736.88,52896,24975.23,12296.50
50,1,81728,302393.2,648939.6,18411,159960.1,4523.086,,,,35335.51,65823,43801.19,28818.01
50,2,1230,1586.486,1.829,,,,,,,,,,
50,3,2601,3387.234,3.945,,,,,,,,,,
50,4,1417,1651.460,1.279,,,,,,,,,,
40,0,615891,798359.6,3773460,1406,29099.39,706.661,4,72694.89,14434153,264518.5,292514,35831.30,30875.50
40,1,475793,710467.2,1941946,1291,22832.46,315.235,,,,250678.8,279868,66838.48,148930.0
40,2,244,473.991,4.229,,,,,,,,,,
40,3,1086,1729.679,3.249,,,,,,,,,,
40,4,276,433.503,2.891,9,75.015,11.430,,,,,9,0.421,0.000
30,0,744017,1124323,43154.24,2621,65104.50,1558.128,5,66650.83,1755260,381120.3,377065,66597.72,243255.2
30,1,611296,1002370,5170499,3022,73345.75,7348.080,,,,359518.5,348928,63828.49,412032.4
30,2,146,363.683,2.040,,,,,,,,,,
30,3,1779,2865.302,2.980,,,,,,,,,,
30,4,584,843.225,2.837,,,,,,,,,,
20,0,750791,1162029,370.931,214,6594.949,2655.933,4,70257.28,11218313,415428.3,389055,84861.22,2269579
20,1,629972,1007998,27991752,76,2008.640,378.272,,,,392418.9,358692,66310.40,111467.7
20,2,146,397.630,4.429,,,,,,,,,,
20,3,1513,2042.944,5.113,,,,,,,,,,
20,4,3459,3939.137,23.283,,,,,,,,,,
10,0,753052,1180966,1003408,104,4151.949,4085.110,6,61795.46,8647513,431473.2,394032,87364.64,162061.1
10,1,630054,1043526,19851138,,,,,,,415715.7,359327,70477.52,2181921
10,2,698,1145.004,3.236,,,,,,,,,,
10,3,3076,4649.991,21.082,,,,,,,,,,
10,4,2874,3581.861,3.669,,,,,,,,,,
5,0,757460,1307797,3024370,1958,57468.94,1724.859,28,66358.87,376074.9,468904.3,397503,90861.02,452953.5
5,1,633115,1132152,9262825,1838,37616.68,547.987,,,,439492.7,359934,57533.40,184627.4
5,2,184,465.670,2.654,,,,,,,,,,
5,3,2921,3755.514,14.519,,,,,,,,,,
5,4,3122,4019.146,48.241,,,,,,,,,,
