RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,264410,646
90,793065,234499
80,857442,224174
70,1148432,350064
60,1179906,341100
50,1274737,322816
40,1358036,312180
30,1522181,299592
20,1994091,338110
10,2327338,297189
5,2705114,310219
