RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.78,0.10,0:02.12,0,100521,0,0
90,4.02,0.81,0:02.62,37743,110343,56164,45682
80,3.93,1.09,0:02.76,47456,114230,71232,53486
70,4.00,1.27,0:02.90,59106,125568,80607,65359
60,4.02,1.27,0:02.90,63385,108120,72596,69097
50,4.15,1.44,0:03.07,68626,167955,106220,83188
40,5.35,4.05,0:05.05,149234,1026861,593077,353801
30,5.36,6.31,0:06.46,239306,1056222,663587,735613
20,4.36,7.10,0:06.54,264299,1117122,708313,791400
10,4.76,6.81,0:06.63,263690,1118877,709602,797829
5,5.07,7.14,0:07.01,268340,1144549,726979,804504
