RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,105354,0
90,141494,15587
80,175841,48869
70,185973,66555
60,212608,71376
50,336078,80854
40,526738,90277
30,1335988,254809
20,1392267,265534
