RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,135,183.163,0.636,,,,,,,
100,1,75,107.289,0.832,,,,,,,
100,2,,,,,,,,,,
100,3,187,306.290,0.691,,,,,,,
100,4,159,170.454,0.753,,,,,,,
90,0,76,101.092,0.598,,,,,,,
90,1,,,,,,,,,,
90,2,13,20.155,0.953,,,,,,,
90,3,37,54.603,1.800,,,,,,,
90,4,207,299.160,1.386,,,,,,,
80,0,214,307.565,0.836,,,,,,,
80,1,76,120.746,2.549,,,,,,,
80,2,148,194.038,0.447,,,,,,,
80,3,120,172.235,0.407,,,,,,,
80,4,226,331.064,0.594,,,,,,,
70,0,156,337.570,1.023,,,,,,,
70,1,85,144.920,0.827,,,,,,,
70,2,120,224.668,0.840,,,,,,,
70,3,,,,,,,,,,
70,4,120,181.950,0.606,,,,,,,
60,0,78,107.401,0.725,,,,,,,
60,1,196,316.499,2.999,,,,,,,
60,2,209,305.003,0.827,,,,,,,
60,3,40,37.807,0.840,,,,,,,
60,4,,,,,,,,,,
50,0,128,220.453,1.784,,,,,,,
50,1,117,133.700,1.185,,,,,,,
50,2,134,225.257,0.636,,,,,,,
50,3,100,80.593,0.930,,,,,,,
50,4,109,176.659,0.735,,,,,,,
40,0,73,103.575,0.990,,,,,,,
40,1,76,115.284,0.738,,,,,,,
40,2,122,189.403,0.838,,,,,,,
40,3,,,,,,,,,,
40,4,108,188.476,0.664,,,,,,,
30,0,5,9.178,1.321,,,,,,,
30,1,,,,,,,,,,
30,2,,,,,,,,,,
30,3,111,184.425,0.707,,,,,,,
30,4,109,181.537,0.621,,,,,,,
20,0,59,94.823,0.523,,,,,,,
20,1,13,22.859,1.609,,,,,,,
20,2,36,46.954,1.351,,,,,,,
20,3,78,123.613,0.795,,,,,,,
20,4,,,,,,,,,,
10,0,116,206.768,0.801,,,,,,,
10,1,35,41.452,1.069,,,,,,,
10,2,132,197.011,0.802,,,,,,,
10,3,37,56.188,2.742,,,,,,,
10,4,,,,,,,,,,
5,0,113,175.859,0.469,,,,,,,
5,1,76,102.907,0.771,,,,,,,
5,2,,,,,,,,,,
5,3,,,,,,,,,,
5,4,,,,,,,,,,
